cohort,run_key,solution_id,is_representative,decision_hash,period,demand,delivered,cumulative_delivered,satisfaction,first_service_period,first_topology_time_period,global_supply_at_first_path,stocked_feasible_supplier_at_period_start
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,3,29,0.0,0.0,0.0,,5,0.0,False
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,3,30,26.555013454635628,287.4538377081626,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,3,31,22.239823768257338,240.74258908058619,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,3,32,26.803966705772837,290.14871743667663,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,3,33,24.8953251197172,269.48797285739874,0.8982932428579958,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,3,34,23.401605606897647,253.3186944803183,0.8982932428380082,2,2,5398.909465023207,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,3,35,322.4872741788449,322.4872741788449,0.8982932428380082,3,3,1869.847059954467,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,3,36,51.30981827253436,327.877033635873,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,3,37,271.28455933707846,271.28455933707846,0.8982932428380082,3,3,1869.847059954467,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,3,38,362.0121768637173,362.0121768637173,0.8982932428380082,3,3,1869.847059954467,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,4,4,0.0,307.2162890505988,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,4,5,0.0,323.38556742168294,0.8982932428380082,2,2,5398.909465023207,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,4,6,0.0,289.2504241938386,0.8982932428380082,2,2,5398.909465023207,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,4,7,0.0,324.28386066452094,0.8982932428380082,2,2,5398.909465023207,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,4,8,0.0,343.1480187641191,0.8982932428380082,2,2,5398.909465023207,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,4,9,0.0,293.74189040802867,0.8982932428380082,2,2,5398.909465023207,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,4,10,0.0,324.28386066452094,0.8982932428380082,2,2,5398.909465023207,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,4,11,0.0,309.0128755362748,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,4,12,0.0,0.0,0.0,,6,0.0,False
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,4,13,0.0,326.08044715019696,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,4,14,0.0,309.0128755362748,0.8982932428380082,2,2,5398.909465023207,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,4,15,0.0,344.94460524979513,0.8982932428380082,2,2,5398.909465023207,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,4,16,0.0,225.47160395234005,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,4,17,0.0,304.52140932208476,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,4,18,0.0,0.0,0.0,,6,0.0,False
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,4,19,0.0,271.28455933707846,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,4,20,0.0,253.3186944803183,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,4,21,0.0,252.4204012374803,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,4,22,0.0,184.15011478179167,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,4,23,0.0,291.04701067951464,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,4,24,0.0,251.52210799464228,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,4,25,0.0,216.48867152395997,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,4,26,0.0,343.1480187641191,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,4,27,0.0,287.4538377081626,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,4,28,0.0,0.0,0.0,,5,0.0,False
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,4,29,0.0,0.0,0.0,,5,0.0,False
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,4,30,0.0,287.4538377081626,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,4,31,0.0,240.74258908058619,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,4,32,0.0,290.14871743667663,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,4,33,0.0,269.48797285739874,0.8982932428579958,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,4,34,0.0,253.3186944803183,0.8982932428380082,2,2,5398.909465023207,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,4,35,0.0,322.4872741788449,0.8982932428380082,3,3,1869.847059954467,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,4,36,0.0,327.877033635873,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,4,37,0.0,271.28455933707846,0.8982932428380082,3,3,1869.847059954467,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,4,38,0.0,362.0121768637173,0.8982932428380082,3,3,1869.847059954467,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,5,4,0.0,307.2162890505988,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,5,5,0.0,323.38556742168294,0.8982932428380082,2,2,5398.909465023207,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,5,6,0.0,289.2504241938386,0.8982932428380082,2,2,5398.909465023207,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,5,7,0.0,324.28386066452094,0.8982932428380082,2,2,5398.909465023207,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,5,8,0.0,343.1480187641191,0.8982932428380082,2,2,5398.909465023207,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,5,9,0.0,293.74189040802867,0.8982932428380082,2,2,5398.909465023207,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,5,10,0.0,324.28386066452094,0.8982932428380082,2,2,5398.909465023207,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,5,11,0.0,309.0128755362748,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,5,12,0.0,0.0,0.0,,6,0.0,False
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,5,13,0.0,326.08044715019696,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,5,14,0.0,309.0128755362748,0.8982932428380082,2,2,5398.909465023207,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,5,15,0.0,344.94460524979513,0.8982932428380082,2,2,5398.909465023207,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,5,16,0.0,225.47160395234005,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,5,17,0.0,304.52140932208476,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,5,18,0.0,0.0,0.0,,6,0.0,False
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,5,19,0.0,271.28455933707846,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,5,20,0.0,253.3186944803183,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,5,21,0.0,252.4204012374803,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,5,22,0.0,184.15011478179167,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,5,23,0.0,291.04701067951464,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,5,24,0.0,251.52210799464228,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,5,25,0.0,216.48867152395997,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,5,26,0.0,343.1480187641191,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,5,27,0.0,287.4538377081626,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,5,28,0.0,0.0,0.0,,5,0.0,False
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,5,29,0.0,0.0,0.0,,5,0.0,False
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,5,30,0.0,287.4538377081626,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,5,31,0.0,240.74258908058619,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,5,32,0.0,290.14871743667663,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,5,33,0.0,269.48797285739874,0.8982932428579958,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,5,34,0.0,253.3186944803183,0.8982932428380082,2,2,5398.909465023207,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,5,35,0.0,322.4872741788449,0.8982932428380082,3,3,1869.847059954467,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,5,36,0.0,327.877033635873,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,5,37,0.0,271.28455933707846,0.8982932428380082,3,3,1869.847059954467,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,5,38,0.0,362.0121768637173,0.8982932428380082,3,3,1869.847059954467,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,6,4,0.0,307.2162890505988,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,6,5,0.0,323.38556742168294,0.8982932428380082,2,2,5398.909465023207,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,6,6,0.0,289.2504241938386,0.8982932428380082,2,2,5398.909465023207,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,6,7,0.0,324.28386066452094,0.8982932428380082,2,2,5398.909465023207,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,6,8,0.0,343.1480187641191,0.8982932428380082,2,2,5398.909465023207,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,6,9,0.0,293.74189040802867,0.8982932428380082,2,2,5398.909465023207,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,6,10,0.0,324.28386066452094,0.8982932428380082,2,2,5398.909465023207,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,6,11,0.0,309.0128755362748,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,6,12,0.0,0.0,0.0,,6,0.0,False
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,6,13,0.0,326.08044715019696,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,6,14,0.0,309.0128755362748,0.8982932428380082,2,2,5398.909465023207,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,6,15,0.0,344.94460524979513,0.8982932428380082,2,2,5398.909465023207,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,6,16,0.0,225.47160395234005,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,6,17,0.0,304.52140932208476,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,6,18,0.0,0.0,0.0,,6,0.0,False
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,6,19,0.0,271.28455933707846,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,6,20,0.0,253.3186944803183,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,6,21,0.0,252.4204012374803,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,6,22,0.0,184.15011478179167,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,6,23,0.0,291.04701067951464,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,6,24,0.0,251.52210799464228,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,6,25,0.0,216.48867152395997,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,6,26,0.0,343.1480187641191,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,6,27,0.0,287.4538377081626,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,6,28,0.0,0.0,0.0,,5,0.0,False
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,6,29,0.0,0.0,0.0,,5,0.0,False
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,6,30,0.0,287.4538377081626,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,6,31,0.0,240.74258908058619,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,6,32,0.0,290.14871743667663,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,6,33,0.0,269.48797285739874,0.8982932428579958,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,6,34,0.0,253.3186944803183,0.8982932428380082,2,2,5398.909465023207,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,6,35,0.0,322.4872741788449,0.8982932428380082,3,3,1869.847059954467,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,6,36,0.0,327.877033635873,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,6,37,0.0,271.28455933707846,0.8982932428380082,3,3,1869.847059954467,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,6,38,0.0,362.0121768637173,0.8982932428380082,3,3,1869.847059954467,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,7,4,0.0,307.2162890505988,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,7,5,0.0,323.38556742168294,0.8982932428380082,2,2,5398.909465023207,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,7,6,0.0,289.2504241938386,0.8982932428380082,2,2,5398.909465023207,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,7,7,0.0,324.28386066452094,0.8982932428380082,2,2,5398.909465023207,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,7,8,0.0,343.1480187641191,0.8982932428380082,2,2,5398.909465023207,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,7,9,0.0,293.74189040802867,0.8982932428380082,2,2,5398.909465023207,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,7,10,0.0,324.28386066452094,0.8982932428380082,2,2,5398.909465023207,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,7,11,0.0,309.0128755362748,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,7,12,0.0,0.0,0.0,,6,0.0,False
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,7,13,0.0,326.08044715019696,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,7,14,0.0,309.0128755362748,0.8982932428380082,2,2,5398.909465023207,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,7,15,0.0,344.94460524979513,0.8982932428380082,2,2,5398.909465023207,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,7,16,0.0,225.47160395234005,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,7,17,0.0,304.52140932208476,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,7,18,0.0,0.0,0.0,,6,0.0,False
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,7,19,0.0,271.28455933707846,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,7,20,0.0,253.3186944803183,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,7,21,0.0,252.4204012374803,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,7,22,0.0,184.15011478179167,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,7,23,0.0,291.04701067951464,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,7,24,0.0,251.52210799464228,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,7,25,0.0,216.48867152395997,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,7,26,0.0,343.1480187641191,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,7,27,0.0,287.4538377081626,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,7,28,0.0,0.0,0.0,,5,0.0,False
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,7,29,0.0,0.0,0.0,,5,0.0,False
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,7,30,0.0,287.4538377081626,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,7,31,0.0,240.74258908058619,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,7,32,0.0,290.14871743667663,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,7,33,0.0,269.48797285739874,0.8982932428579958,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,7,34,0.0,253.3186944803183,0.8982932428380082,2,2,5398.909465023207,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,7,35,0.0,322.4872741788449,0.8982932428380082,3,3,1869.847059954467,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,7,36,0.0,327.877033635873,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,7,37,0.0,271.28455933707846,0.8982932428380082,3,3,1869.847059954467,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,7,38,0.0,362.0121768637173,0.8982932428380082,3,3,1869.847059954467,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,8,4,0.0,307.2162890505988,0.8982932428380082,1,1,9000.0,True
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,8,5,0.0,323.38556742168294,0.8982932428380082,2,2,5398.909465023207,True
