cohort,run_key,solution_id,is_representative,decision_hash,period,end_hours,total_satisfaction,min_satisfaction,zero_service_ratio,remaining_supply,remaining_supply_1,remaining_supply_12,remaining_supply_4,remaining_supply_16,remaining_supply_2,remaining_supply_3
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0005,False,723af32faa3262e2,1,8,0.11583597622603285,0.0,0.1111111111111111,887.673674912131,394.6589301190503,493.0147447930807,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0005,False,723af32faa3262e2,2,16,0.23273546397279077,0.034722222222222224,0.0,755.343454782801,324.5781645024696,430.76529028033144,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0005,False,723af32faa3262e2,3,24,0.35243219002761306,0.1736111111111111,0.0,619.8467608887423,253.85397441552072,365.9927864732216,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0005,False,723af32faa3262e2,4,32,0.47457032195530696,0.3125,0.0,481.5863955465928,181.43745515236233,300.14894039423046,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0005,False,723af32faa3262e2,5,40,0.5988392922245707,0.4513888888888889,0.0,340.91392120178637,107.5438853359576,233.37003586582875,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0005,False,723af32faa3262e2,6,48,0.7117171567354539,0.4861111111111111,0.0,213.1361785754665,32.3611583228771,180.77502025258937,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0005,False,723af32faa3262e2,7,56,0.829676184772403,0.7445990095390018,0.0,79.60655883764,0.0,79.60655883764,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0005,False,723af32faa3262e2,8,64,0.8999999999998799,0.8999999999998797,0.0,1.3635315099236323e-10,0.0,1.3635315099236323e-10,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0005,False,723af32faa3262e2,9,72,0.8999999999998799,0.8999999999998797,0.0,1.3635315099236323e-10,0.0,1.3635315099236323e-10,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0006,False,1ddba04440e79875,1,8,0.11305391501910206,0.0,0.2222222222222222,890.8229681983767,415.64832941225507,475.1746387861216,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0006,False,1ddba04440e79875,2,16,0.2360762978695347,0.0,0.1111111111111111,751.5616308116869,323.530474588492,428.0311562231949,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0006,False,1ddba04440e79875,3,24,0.3667846958613125,0.20618556701030927,0.0,603.5997242849944,226.8689017105204,376.730822574474,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0006,False,1ddba04440e79875,4,32,0.4769984533142228,0.20618556701030927,0.0,478.83775084829995,156.61233023635623,322.2254206119437,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0006,False,1ddba04440e79875,5,40,0.5958963839226157,0.30927835051546393,0.0,344.2452933995992,67.97900964561774,276.26628375398144,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0006,False,1ddba04440e79875,6,48,0.721832290909732,0.5670103092783505,0.0,201.68584669018355,0.0,201.68584669018355,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0006,False,1ddba04440e79875,7,56,0.8408741683561709,0.7416561012370348,0.0,66.93044142081484,0.0,66.93044142081484,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0006,False,1ddba04440e79875,8,64,0.8999999999998974,0.8999999999998974,0.0,1.163016349892132e-10,0.0,1.163016349892132e-10,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0006,False,1ddba04440e79875,9,72,0.8999999999998974,0.8999999999998974,0.0,1.163016349892132e-10,0.0,1.163016349892132e-10,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0007,False,677471b6b584b86f,1,8,0.11511412303767339,0.0,0.2222222222222222,888.4908127213539,428.3294248185663,460.1613879027876,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0007,False,677471b6b584b86f,2,16,0.24136149582526237,0.0,0.1111111111111111,745.5787867258032,385.2767428025305,360.30204392327266,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0007,False,677471b6b584b86f,3,24,0.35873353758498194,0.0,0.1111111111111111,612.7136354538006,338.0602253800149,274.6534100737857,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0007,False,677471b6b584b86f,4,32,0.48387356640753754,0.19736842105263158,0.0,471.0551228266677,294.1630817617512,176.8920410649165,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0007,False,677471b6b584b86f,5,40,0.6003710803363862,0.19736842105263158,0.0,339.17993705921106,247.3607109820769,91.81922607713412,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0007,False,677471b6b584b86f,6,48,0.7243898933103184,0.4223057487953589,0.0,198.79064077271966,198.79064077271966,0.0,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0007,False,677471b6b584b86f,7,56,0.8444993160138841,0.48809522247956943,0.0,62.82677427228336,62.82677427228336,0.0,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0007,False,677471b6b584b86f,8,64,0.899999999999546,0.899999999999546,0.0,5.140634584677173e-10,5.140634584677173e-10,0.0,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0007,False,677471b6b584b86f,9,72,0.899999999999546,0.899999999999546,0.0,5.140634584677173e-10,5.140634584677173e-10,0.0,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0008,True,59f21ef06d457946,1,8,0.11287442719933656,0.0,0.2222222222222222,891.0261484103512,419.0008029104753,472.0253454998759,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0008,True,59f21ef06d457946,2,16,0.2348713249080426,0.0,0.1111111111111111,752.925660204096,369.56180379725595,383.36385640684,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0008,True,59f21ef06d457946,3,24,0.35949326906963697,0.06578947368421052,0.0,611.8536194131711,311.12716260057243,300.7264568125987,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0008,True,59f21ef06d457946,4,32,0.48458229118490104,0.19736842105263158,0.0,470.2528463786922,246.5427510578624,223.71009532082977,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0008,True,59f21ef06d457946,5,40,0.6101070326635121,0.32894736842105265,0.0,328.1588390249045,181.75375937134817,146.40507965355636,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0008,True,59f21ef06d457946,6,48,0.736038240262051,0.4605263157894737,0.0,185.6047120233585,116.77392260366146,68.83078941969706,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0008,True,59f21ef06d457946,7,56,0.8632367017000757,0.7236842105263158,0.0,41.616053675514394,41.616053675514394,0.0,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0008,True,59f21ef06d457946,8,64,0.8999999999999473,0.8999999999999472,0.0,5.988454176986124e-11,5.988454176986124e-11,0.0,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0008,True,59f21ef06d457946,9,72,0.8999999999999473,0.8999999999999472,0.0,5.988454176986124e-11,5.988454176986124e-11,0.0,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0009,False,c7910272cfe76bb6,1,8,0.11472783403419126,0.0,0.2222222222222222,888.9280918732957,408.79762269850073,480.13046917479494,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0009,False,c7910272cfe76bb6,2,16,0.23816662159466215,0.0,0.1111111111111111,749.1953843548426,313.00567561509126,436.1897087397514,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0009,False,c7910272cfe76bb6,3,24,0.3686959017410735,0.20618556701030927,0.0,601.436239229105,212.5235861252546,388.9126531038504,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0009,False,c7910272cfe76bb6,4,32,0.4758527821390116,0.20618556701030927,0.0,480.13465061863906,141.21471181086997,338.9199388077691,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0009,False,c7910272cfe76bb6,5,40,0.5948488842173218,0.30927835051546393,0.0,345.4310630659918,47.55220945052048,297.8788536154713,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0009,False,c7910272cfe76bb6,6,48,0.716899207230671,0.4639175257731959,0.0,207.27009741488055,0.0,207.27009741488055,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0009,False,c7910272cfe76bb6,7,56,0.8379648077339626,0.6701030927835051,0.0,70.22383764515452,0.0,70.22383764515452,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0009,False,c7910272cfe76bb6,8,64,0.8999999999998799,0.8999999999998798,0.0,1.361328827442776e-10,0.0,1.361328827442776e-10,,,,
historical_S025,S025:i101:nsga2:s1060002:r2:308067de2de9,p0009,False,c7910272cfe76bb6,9,72,0.8999999999998799,0.8999999999998798,0.0,1.361328827442776e-10,0.0,1.361328827442776e-10,,,,
historical_S025,S025:i102:nsga2_alns:s1070000:r0:4bee04ec640e,p0001,False,57e988453f8fdd3f,1,8,0.10986160006722111,0.0,0.2222222222222222,915.7704055220909,,,750.1057128096849,165.66469271240598,,
historical_S025,S025:i102:nsga2_alns:s1070000:r0:4bee04ec640e,p0001,False,57e988453f8fdd3f,2,16,0.23329410480381033,0.06944444444444445,0.0,772.712132532384,,,682.31851117432,90.393621358064,,
historical_S025,S025:i102:nsga2_alns:s1070000:r0:4bee04ec640e,p0001,False,57e988453f8fdd3f,3,24,0.3543329247411486,0.1736111111111111,0.0,632.4281402250089,,,602.3930136830103,30.035126541998586,,
historical_S025,S025:i102:nsga2_alns:s1070000:r0:4bee04ec640e,p0001,False,57e988453f8fdd3f,4,32,0.4740063896497467,0.37997227564038544,0.0,493.7265943959437,,,493.7265943959437,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070000:r0:4bee04ec640e,p0001,False,57e988453f8fdd3f,5,40,0.5992451098211692,0.42029485628554675,0.0,348.57491771726524,,,348.57491771726524,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070000:r0:4bee04ec640e,p0001,False,57e988453f8fdd3f,6,48,0.719712819379028,0.5009400175758693,0.0,208.9528423397067,,,208.9528423397067,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070000:r0:4bee04ec640e,p0001,False,57e988453f8fdd3f,7,56,0.8359199629446377,0.5815851788661919,0.0,74.26876294716519,,,74.26876294716519,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070000:r0:4bee04ec640e,p0001,False,57e988453f8fdd3f,8,64,0.8999999999996837,0.8999999999996837,0.0,3.667963710540789e-10,,,3.667963710540789e-10,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070000:r0:4bee04ec640e,p0001,False,57e988453f8fdd3f,9,72,0.8999999999996837,0.8999999999996837,0.0,3.667963710540789e-10,,,3.667963710540789e-10,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070000:r0:4bee04ec640e,p0002,False,74a4e59ccdab0d64,1,8,0.11415333053909675,0.0,0.2222222222222222,910.796289905187,,,722.6768948631992,188.11939504198776,,
historical_S025,S025:i102:nsga2_alns:s1070000:r0:4bee04ec640e,p0002,False,74a4e59ccdab0d64,2,16,0.2384029015571401,0.07246376811594203,0.0,766.7910370952748,,,631.2855701888842,135.50546690639052,,
historical_S025,S025:i102:nsga2_alns:s1070000:r0:4bee04ec640e,p0002,False,74a4e59ccdab0d64,3,24,0.3564864321948819,0.14492753623188406,0.0,629.932225086132,,,532.6956260532145,97.2365990329175,,
historical_S025,S025:i102:nsga2_alns:s1070000:r0:4bee04ec640e,p0002,False,74a4e59ccdab0d64,4,32,0.46913810154902036,0.21739130434782608,0.0,499.3689403046855,,,438.50206870828663,60.86687159639887,,
historical_S025,S025:i102:nsga2_alns:s1070000:r0:4bee04ec640e,p0002,False,74a4e59ccdab0d64,5,40,0.5942609267524003,0.43478260869565216,0.0,354.35158589396815,,,328.18142845868675,26.170157435281403,,
historical_S025,S025:i102:nsga2_alns:s1070000:r0:4bee04ec640e,p0002,False,74a4e59ccdab0d64,6,48,0.7110708765410946,0.5797101449275363,0.0,218.9688540888715,,,218.9688540888715,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070000:r0:4bee04ec640e,p0002,False,74a4e59ccdab0d64,7,56,0.8289784371429021,0.6370090746707524,0.0,82.31399135137649,,,82.31399135137649,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070000:r0:4bee04ec640e,p0002,False,74a4e59ccdab0d64,8,64,0.8999999999997518,0.8999999999997516,0.0,2.878906002479198e-10,,,2.878906002479198e-10,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070000:r0:4bee04ec640e,p0002,False,74a4e59ccdab0d64,9,72,0.8999999999997518,0.8999999999997516,0.0,2.878906002479198e-10,,,2.878906002479198e-10,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070000:r0:4bee04ec640e,p0003,False,5e4a3f389dda2b60,1,8,0.1114026030293764,0.0,0.2222222222222222,913.9843830889529,,,725.8649880469651,188.11939504198776,,
historical_S025,S025:i102:nsga2_alns:s1070000:r0:4bee04ec640e,p0003,False,5e4a3f389dda2b60,2,16,0.22735157042027385,0.0,0.1111111111111111,779.5995298829027,,,643.2468389034569,136.35269097944578,,
historical_S025,S025:i102:nsga2_alns:s1070000:r0:4bee04ec640e,p0003,False,5e4a3f389dda2b60,3,24,0.3467509627465793,0.14492753623188406,0.0,641.2156341767147,,,540.57522515369,100.64040902302472,,
historical_S025,S025:i102:nsga2_alns:s1070000:r0:4bee04ec640e,p0003,False,5e4a3f389dda2b60,4,32,0.4691899442521132,0.2898550724637681,0.0,499.3088546118008,,,435.4434584252046,63.86539618659625,,
historical_S025,S025:i102:nsga2_alns:s1070000:r0:4bee04ec640e,p0003,False,5e4a3f389dda2b60,5,40,0.5943065966398596,0.43478260869565216,0.0,354.2986544944028,,,328.14446461158576,26.154189882817022,,
historical_S025,S025:i102:nsga2_alns:s1070000:r0:4bee04ec640e,p0003,False,5e4a3f389dda2b60,6,48,0.7197270996900333,0.6369365401439196,0.0,208.93629145925144,,,208.93629145925144,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070000:r0:4bee04ec640e,p0003,False,5e4a3f389dda2b60,7,56,0.8439624284283939,0.7409847674762995,0.0,64.94754545149158,,,64.94754545149158,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070000:r0:4bee04ec640e,p0003,False,5e4a3f389dda2b60,8,64,0.899999999999782,0.8999999999997818,0.0,2.5279689452872844e-10,,,2.5279689452872844e-10,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070000:r0:4bee04ec640e,p0003,False,5e4a3f389dda2b60,9,72,0.899999999999782,0.8999999999997818,0.0,2.5279689452872844e-10,,,2.5279689452872844e-10,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070000:r0:4bee04ec640e,p0004,True,993f7e961e6bda07,1,8,0.11051671243760958,0.0,0.2222222222222222,915.0111302848106,,,809.0703374860872,105.94079279872344,,
historical_S025,S025:i102:nsga2_alns:s1070000:r0:4bee04ec640e,p0004,True,993f7e961e6bda07,2,16,0.2350751321458522,0.0949367088607595,0.0,770.6479218429574,,,770.6479218429574,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070000:r0:4bee04ec640e,p0004,True,993f7e961e6bda07,3,24,0.3599094532226384,0.22151898734177214,0.0,625.9649437149623,,,625.9649437149623,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070000:r0:4bee04ec640e,p0004,True,993f7e961e6bda07,4,32,0.4849820635746673,0.34810126582278483,0.0,481.0057883169608,,,481.0057883169608,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070000:r0:4bee04ec640e,p0004,True,993f7e961e6bda07,5,40,0.6102604785555553,0.47468354430379744,0.0,335.80810535411143,,,335.80810535411143,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070000:r0:4bee04ec640e,p0004,True,993f7e961e6bda07,6,48,0.7357166419686415,0.6012658227848101,0.0,190.40441195834467,,,190.40441195834467,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070000:r0:4bee04ec640e,p0004,True,993f7e961e6bda07,7,56,0.8613263223624358,0.7278481012658228,0.0,44.82279238193709,,,44.82279238193709,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070000:r0:4bee04ec640e,p0004,True,993f7e961e6bda07,8,64,0.8999999999997628,0.8999999999997628,0.0,2.750510930127348e-10,,,2.750510930127348e-10,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070000:r0:4bee04ec640e,p0004,True,993f7e961e6bda07,9,72,0.8999999999997628,0.8999999999997628,0.0,2.750510930127348e-10,,,2.750510930127348e-10,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0001,False,3809403fb340e107,1,8,0.11317438421291005,0.0,0.2222222222222222,911.9308886972374,,,745.9598974516097,165.9709912456277,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0001,False,3809403fb340e107,2,16,0.23854570477450515,0.11627906976744186,0.0,766.6255281663487,,,659.133827552961,107.49170061338768,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0001,False,3809403fb340e107,3,24,0.35825363695275864,0.20348837209302326,0.0,627.8840347717529,,,578.0185831494114,49.865451622341524,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0001,False,3809403fb340e107,4,32,0.4896742441499655,0.4021206667546074,0.0,475.5675510301901,,,475.5675510301901,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0001,False,3809403fb340e107,5,40,0.6102196620133129,0.4602602016383283,0.0,335.8554117265704,,,335.8554117265704,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0001,False,3809403fb340e107,6,48,0.7344460014708701,0.6056090388476306,0.0,191.87708429526162,,,191.87708429526162,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0001,False,3809403fb340e107,7,56,0.8618069997838637,0.7509578760569331,0.0,44.265687250502154,,,44.265687250502154,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0001,False,3809403fb340e107,8,64,0.8999999999999718,0.8999999999999718,0.0,3.267786041760701e-11,,,3.267786041760701e-11,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0001,False,3809403fb340e107,9,72,0.8999999999999718,0.8999999999999718,0.0,3.267786041760701e-11,,,3.267786041760701e-11,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0002,True,a4f9dca07f8e63f5,1,8,0.11446227557741769,0.0,0.3333333333333333,910.438222605773,,,760.9598974516097,149.47832515416334,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0002,True,a4f9dca07f8e63f5,2,16,0.23954324940155125,0.0,0.1111111111111111,765.4693739436022,,,668.1855672854903,97.28380665811196,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0002,True,a4f9dca07f8e63f5,3,24,0.3651554467028663,0.0,0.1111111111111111,619.884837271378,,,579.3877927293482,40.49704454202978,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0002,True,a4f9dca07f8e63f5,4,32,0.49396872605310277,0.41572377432612667,0.0,470.59024650445406,,,470.59024650445406,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0002,True,a4f9dca07f8e63f5,5,40,0.6158955793048243,0.4738633092098476,0.0,329.2770235857088,,,329.2770235857088,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0002,True,a4f9dca07f8e63f5,6,48,0.7326702161982862,0.561072611535429,0.0,193.93521942618645,,,193.93521942618645,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0002,True,a4f9dca07f8e63f5,7,56,0.8493713090489892,0.6773516813028708,0.0,58.67865281222166,,,58.67865281222166,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0002,True,a4f9dca07f8e63f5,8,64,0.8999999999999099,0.8999999999999098,0.0,1.0456346899445634e-10,,,1.0456346899445634e-10,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0002,True,a4f9dca07f8e63f5,9,72,0.8999999999999099,0.8999999999999098,0.0,1.0456346899445634e-10,,,1.0456346899445634e-10,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0003,False,90b1f48bcd60fb6b,1,8,0.11446227557741769,0.0,0.3333333333333333,910.438222605773,,,760.9598974516097,149.47832515416334,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0003,False,90b1f48bcd60fb6b,2,16,0.24740240754379977,0.0,0.1111111111111111,756.3606096567362,,,674.2229488906463,82.13766076608985,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0003,False,90b1f48bcd60fb6b,3,24,0.3579755630360286,0.0,0.1111111111111111,628.206322441243,,,614.1340092418881,14.072313199354852,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0003,False,90b1f48bcd60fb6b,4,32,0.48271082984877334,0.3940805783804535,0.0,483.6381482052718,,,483.6381482052718,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0003,False,90b1f48bcd60fb6b,5,40,0.6117245928884905,0.5103596481478954,0.0,334.11119684223974,,,334.11119684223974,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0003,False,90b1f48bcd60fb6b,6,48,0.7302203514048368,0.5684991830316163,0.0,196.77461272179437,,,196.77461272179437,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0003,False,90b1f48bcd60fb6b,7,56,0.852701208743538,0.7138480202409186,0.0,54.81929906623958,,,54.81929906623958,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0003,False,90b1f48bcd60fb6b,8,64,0.8999999999998564,0.8999999999998562,0.0,1.6677148551025311e-10,,,1.6677148551025311e-10,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0003,False,90b1f48bcd60fb6b,9,72,0.8999999999998564,0.8999999999998562,0.0,1.6677148551025311e-10,,,1.6677148551025311e-10,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0004,False,2d8242283d5fc7a3,1,8,0.1119199929128064,0.0,0.3333333333333333,913.3847282140575,,,717.5431588839105,195.84156933014705,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0004,False,2d8242283d5fc7a3,2,16,0.23293915699256737,0.0,0.2222222222222222,773.1235170456146,,,633.8270041852933,139.29651286032126,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0004,False,2d8242283d5fc7a3,3,24,0.35489257140055985,0.0,0.1111111111111111,631.7795097467513,,,543.3046694539238,88.47484029282745,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0004,False,2d8242283d5fc7a3,4,32,0.47690332868451596,0.0,0.1111111111111111,490.3690420546461,,,452.08351547645486,38.285526578191224,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0004,False,2d8242283d5fc7a3,5,40,0.597227620769463,0.08771929824561403,0.0,350.91318752819257,,,350.91318752819257,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0004,False,2d8242283d5fc7a3,6,48,0.720262452415345,0.2631578947368421,0.0,208.31581765061523,,,208.31581765061523,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0004,False,2d8242283d5fc7a3,7,56,0.8415604545499469,0.3508771929824561,0.0,67.73143317661174,,,67.73143317661174,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0004,False,2d8242283d5fc7a3,8,64,0.8999999999996843,0.899999999999684,0.0,3.6617109344661003e-10,,,3.6617109344661003e-10,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0004,False,2d8242283d5fc7a3,9,72,0.8999999999996843,0.899999999999684,0.0,3.6617109344661003e-10,,,3.6617109344661003e-10,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0005,False,03804da193d0d74e,1,8,0.10986160006722111,0.0,0.2222222222222222,915.7704055220909,,,733.6648154844128,182.10559003767807,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0005,False,03804da193d0d74e,2,16,0.23373243826071277,0.0,0.1111111111111111,772.204104055834,,,635.3666820336197,136.83742202221433,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0005,False,03804da193d0d74e,3,24,0.3598287969778334,0.0,0.1111111111111111,626.0584243026913,,,542.7112950649583,83.3471292377329,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0005,False,03804da193d0d74e,4,32,0.4748609271113383,0.0,0.1111111111111111,492.736185477959,,,448.39121874501996,44.344966732939014,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0005,False,03804da193d0d74e,5,40,0.5995997290236956,0.17543859649122806,0.0,348.16391406153684,,,348.16391406153684,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0005,False,03804da193d0d74e,6,48,0.7268319634561494,0.3508771929824561,0.0,200.70175435432293,,,200.70175435432293,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0005,False,03804da193d0d74e,7,56,0.8332391921209658,0.3508771929824561,0.0,77.37577633180074,,,77.37577633180074,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0005,False,03804da193d0d74e,8,64,0.8999999999996843,0.899999999999684,0.0,3.6615688259189483e-10,,,3.6615688259189483e-10,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070001:r1:13e6cdde3e72,p0005,False,03804da193d0d74e,9,72,0.8999999999996843,0.899999999999684,0.0,3.6615688259189483e-10,,,3.6615688259189483e-10,0.0,,
historical_S025,S025:i102:nsga2_alns:s1070002:r2:d50c12756e62,p0001,False,ab4bdfc4b460ea66,1,8,0.11593627841076506,0.0,0.1111111111111111,908.7298533219234,,,741.3050225594756,167.42483076244784,,
historical_S025,S025:i102:nsga2_alns:s1070002:r2:d50c12756e62,p0001,False,ab4bdfc4b460ea66,2,16,0.22573420555289084,0.0,0.1111111111111111,781.4740557641996,,,673.3663634111466,108.10769235305301,,
historical_S025,S025:i102:nsga2_alns:s1070002:r2:d50c12756e62,p0001,False,ab4bdfc4b460ea66,3,24,0.33027160376698644,0.06329113924050633,0.0,660.3152112340629,,,609.0247781055781,51.29043312848475,,
historical_S025,S025:i102:nsga2_alns:s1070002:r2:d50c12756e62,p0001,False,ab4bdfc4b460ea66,4,32,0.4446368742430484,0.23992033461879045,0.0,527.765862752307,,,527.765862752307,0.0,,
