cohort,run_key,solution_id,is_representative,decision_hash,F1,F2,F3,F3_key,min_satisfaction,total_satisfaction,zero_service_ratio,remaining_supply,cumulative_min_service_shortfall_hours
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0005,False,31f1b5fa3437d22a,2.623936721466862,138323.6666666667,-0.27640733712996735,-27640734,0.27640733712996735,0.7973068745570517,0.0,0.0,60.943706514801306
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0006,False,3dbdfbe22eaee946,2.567061111632916,162625.66666666666,-0.07405908539112716,-7405909,0.07405908539112716,0.7973068745570517,0.0,0.0,70.22258195061295
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0007,False,68541049b5f8a9b2,2.575588914858886,157304.33333333334,-0.07405908539294614,-7405909,0.07405908539294614,0.7973068745570517,0.0,0.0,69.63010926742572
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0008,False,3fbe934d389c7f0d,2.5738376443132864,156988.5,-0.06267922982624441,-6267923,0.06267922982624441,0.7973068745570517,0.0,0.0,69.99426464556018
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0009,False,0673595e0e591a1c,2.615424297044368,95595.66666666667,-0.0,0,0.0,0.7973068745570453,0.08571428571428572,7.185008144006133e-11,72.0
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0010,False,1f27e716b21bfc54,2.468174745302771,104723.66666666666,-0.0,0,0.0,0.7973068745570517,0.11428571428571428,0.0,72.0
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0011,False,5c1d5d2bb7805c0b,2.4659920070583734,104801.66666666666,-0.0,0,0.0,0.7973068745570517,0.11428571428571428,0.0,72.0
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0012,False,44371d7b0456c749,2.4856404557963767,104199.33333333333,-0.0,0,0.0,0.7973068745570517,0.17142857142857143,0.0,72.0
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0013,False,1e0183d0006cdbdd,2.6513031063993626,94550.66666666667,-0.0,0,0.0,0.7973068745570517,0.11428571428571428,0.0,72.0
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0014,False,0aafa43267a398c2,2.4636498837653784,105643.33333333333,-0.0,0,0.0,0.7973068745570517,0.2,0.0,72.0
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0015,False,9186667fc2356080,2.517355551473173,101013.33333333334,-0.0,0,0.0,0.7973068745570517,0.17142857142857143,0.0,72.0
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0016,False,b91d277d8c4017fa,2.460869941929812,122940.33333333333,-0.0,0,0.0,0.7973068745570517,0.14285714285714285,0.0,72.0
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0017,False,106af5df51248833,2.565902681169515,98028.16666666667,-0.0,0,0.0,0.797306874556984,0.14285714285714285,7.630660547874868e-10,72.0
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0018,False,a37353b90ee72f34,2.564130888114944,99899.5,-0.0,0,0.0,0.797306874556984,0.14285714285714285,7.630660547874868e-10,72.0
new_WEN38_search,WEN38:i1:nsga2:s60001:r1:2acec6676b7c,p0001,True,aacc90007cf45364,2.6287423963597236,149233.6666666667,-0.4430379746845574,-44303797,0.4430379746845574,0.7973068745570517,0.0,0.0,50.734177215141244
new_WEN38_search,WEN38:i1:nsga2:s60001:r1:2acec6676b7c,p0002,False,6d58023f9c397599,2.819212883975501,136905.16666666666,-0.4140845070432988,-41408451,0.4140845070432988,0.7973068745570517,0.0,0.0,55.43661971826805
new_WEN38_search,WEN38:i1:nsga2:s60001:r1:2acec6676b7c,p0003,False,2030112ba4cbed7e,2.601521554629481,125017.33333333334,-0.4019864087831593,-40198641,0.4019864087831593,0.7973068745570517,0.0,0.0,52.704652378408355
new_WEN38_search,WEN38:i1:nsga2:s60001:r1:2acec6676b7c,p0004,False,497d705823d73103,2.5355181678493537,148835.6666666667,-0.35428462087384105,-35428462,0.35428462087384105,0.7973068745570482,0.0,4.001776687800884e-11,54.99433819805563
