case_id,scenario_family,zone,instance_seed,solver_seed,solver_repeat,model_id,model,run_key,physical_instance_hash,period,end_hours,total_satisfaction,min_satisfaction,zero_service_ratio,remaining_supply,remaining_supply_1,remaining_supply_2,remaining_supply_3,remaining_supply_8
S025,corridor,binding,101,1060000,0,PR1_HT0_EC1,No-HT,S025@corridor@binding:i101:nsga2:s1060000:r0:PR1_HT0_EC1:3856e2908251,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,1,8,0.05319148936170213,0.0,0.8333333333333334,557.2,,,,557.2
S025,corridor,binding,101,1060000,0,PR1_HT0_EC1,No-HT,S025@corridor@binding:i101:nsga2:s1060000:r0:PR1_HT0_EC1:3856e2908251,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,2,16,0.10001899696048633,0.0,0.8333333333333334,526.3875,,,,526.3875
S025,corridor,binding,101,1060000,0,PR1_HT0_EC1,No-HT,S025@corridor@binding:i101:nsga2:s1060000:r0:PR1_HT0_EC1:3856e2908251,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,3,24,0.14893617021265815,0.0,0.6666666666666666,494.200000000071,,,,494.200000000071
S025,corridor,binding,101,1060000,0,PR1_HT0_EC1,No-HT,S025@corridor@binding:i101:nsga2:s1060000:r0:PR1_HT0_EC1:3856e2908251,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,4,32,0.1945288753798314,0.0,0.6666666666666666,464.200000000071,,,,464.200000000071
S025,corridor,binding,101,1060000,0,PR1_HT0_EC1,No-HT,S025@corridor@binding:i101:nsga2:s1060000:r0:PR1_HT0_EC1:3856e2908251,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,5,40,0.24012158054700464,0.0,0.6666666666666666,434.200000000071,,,,434.200000000071
S025,corridor,binding,101,1060000,0,PR1_HT0_EC1,No-HT,S025@corridor@binding:i101:nsga2:s1060000:r0:PR1_HT0_EC1:3856e2908251,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,6,48,0.2431610942248162,0.0,0.6666666666666666,432.200000000071,,,,432.200000000071
S025,corridor,binding,101,1060000,0,PR1_HT0_EC1,No-HT,S025@corridor@binding:i101:nsga2:s1060000:r0:PR1_HT0_EC1:3856e2908251,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,7,56,0.25075987841934505,0.0,0.5,427.200000000071,,,,427.200000000071
S025,corridor,binding,101,1060000,0,PR1_HT0_EC1,No-HT,S025@corridor@binding:i101:nsga2:s1060000:r0:PR1_HT0_EC1:3856e2908251,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,8,64,0.25835866261387397,0.0,0.5,422.200000000071,,,,422.200000000071
S025,corridor,binding,101,1060000,0,PR1_HT0_EC1,No-HT,S025@corridor@binding:i101:nsga2:s1060000:r0:PR1_HT0_EC1:3856e2908251,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,9,72,0.26595744680840283,0.0,0.5,417.200000000071,,,,417.200000000071
S025,corridor,binding,101,1060000,0,PR1_HT1_EC0,No-EC,S025@corridor@binding:i101:nsga2:s1060000:r0:PR1_HT1_EC0:854b0a538e45,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,1,8,0.05319148936170213,0.0,0.8333333333333334,557.2,,,,557.2
S025,corridor,binding,101,1060000,0,PR1_HT1_EC0,No-EC,S025@corridor@binding:i101:nsga2:s1060000:r0:PR1_HT1_EC0:854b0a538e45,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,2,16,0.10001899696048633,0.0,0.8333333333333334,526.3875,,,,526.3875
S025,corridor,binding,101,1060000,0,PR1_HT1_EC0,No-EC,S025@corridor@binding:i101:nsga2:s1060000:r0:PR1_HT1_EC0:854b0a538e45,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,3,24,0.1400272508122604,0.0,0.6666666666666666,500.0620689655327,,,,500.0620689655327
S025,corridor,binding,101,1060000,0,PR1_HT1_EC0,No-EC,S025@corridor@binding:i101:nsga2:s1060000:r0:PR1_HT1_EC0:854b0a538e45,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,4,32,0.15826252579605396,0.0,0.6666666666666666,488.06325802619654,,,,488.06325802619654
S025,corridor,binding,101,1060000,0,PR1_HT1_EC0,No-EC,S025@corridor@binding:i101:nsga2:s1060000:r0:PR1_HT1_EC0:854b0a538e45,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,5,40,0.21145401515775608,0.0,0.5,453.06325802619654,,,,453.06325802619654
S025,corridor,binding,101,1060000,0,PR1_HT1_EC0,No-EC,S025@corridor@binding:i101:nsga2:s1060000:r0:PR1_HT1_EC0:854b0a538e45,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,6,48,0.25835866261398177,0.0,0.5,422.20000000000005,,,,422.20000000000005
S025,corridor,binding,101,1060000,0,PR1_HT1_EC0,No-EC,S025@corridor@binding:i101:nsga2:s1060000:r0:PR1_HT1_EC0:854b0a538e45,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,7,56,0.26595744680851063,0.0,0.5,417.20000000000005,,,,417.20000000000005
S025,corridor,binding,101,1060000,0,PR1_HT1_EC0,No-EC,S025@corridor@binding:i101:nsga2:s1060000:r0:PR1_HT1_EC0:854b0a538e45,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,8,64,0.2735562310030395,0.0,0.5,412.20000000000005,,,,412.20000000000005
S025,corridor,binding,101,1060000,0,PR1_HT1_EC0,No-EC,S025@corridor@binding:i101:nsga2:s1060000:r0:PR1_HT1_EC0:854b0a538e45,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,9,72,0.2811550151975684,0.0,0.5,407.20000000000005,,,,407.20000000000005
S025,corridor,binding,101,1060000,0,PR1_HT1_EC1,Full,S025@corridor@binding:i101:nsga2:s1060000:r0:PR1_HT1_EC1:6abe6f291736,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,1,8,0.05319148936170213,0.0,0.8333333333333334,557.2,,,,557.2
S025,corridor,binding,101,1060000,0,PR1_HT1_EC1,Full,S025@corridor@binding:i101:nsga2:s1060000:r0:PR1_HT1_EC1:6abe6f291736,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,2,16,0.10001899696048633,0.0,0.8333333333333334,526.3875,,,,526.3875
S025,corridor,binding,101,1060000,0,PR1_HT1_EC1,Full,S025@corridor@binding:i101:nsga2:s1060000:r0:PR1_HT1_EC1:6abe6f291736,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,3,24,0.14893617021265815,0.0,0.6666666666666666,494.200000000071,,,,494.200000000071
S025,corridor,binding,101,1060000,0,PR1_HT1_EC1,Full,S025@corridor@binding:i101:nsga2:s1060000:r0:PR1_HT1_EC1:6abe6f291736,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,4,32,0.1945288753798314,0.0,0.6666666666666666,464.200000000071,,,,464.200000000071
S025,corridor,binding,101,1060000,0,PR1_HT1_EC1,Full,S025@corridor@binding:i101:nsga2:s1060000:r0:PR1_HT1_EC1:6abe6f291736,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,5,40,0.24012158054700464,0.0,0.6666666666666666,434.200000000071,,,,434.200000000071
S025,corridor,binding,101,1060000,0,PR1_HT1_EC1,Full,S025@corridor@binding:i101:nsga2:s1060000:r0:PR1_HT1_EC1:6abe6f291736,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,6,48,0.2431610942248162,0.0,0.6666666666666666,432.200000000071,,,,432.200000000071
S025,corridor,binding,101,1060000,0,PR1_HT1_EC1,Full,S025@corridor@binding:i101:nsga2:s1060000:r0:PR1_HT1_EC1:6abe6f291736,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,7,56,0.25075987841934505,0.0,0.5,427.200000000071,,,,427.200000000071
S025,corridor,binding,101,1060000,0,PR1_HT1_EC1,Full,S025@corridor@binding:i101:nsga2:s1060000:r0:PR1_HT1_EC1:6abe6f291736,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,8,64,0.25835866261387397,0.0,0.5,422.200000000071,,,,422.200000000071
S025,corridor,binding,101,1060000,0,PR1_HT1_EC1,Full,S025@corridor@binding:i101:nsga2:s1060000:r0:PR1_HT1_EC1:6abe6f291736,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,9,72,0.26595744680840283,0.0,0.5,417.200000000071,,,,417.200000000071
S025,corridor,binding,101,1060001,1,PR0_HT1_EC1,No-PR,S025@corridor@binding:i101:nsga2:s1060001:r1:PR0_HT1_EC1:4b9ec6e4ad81,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,1,8,0.05319148936170213,0.0,0.8333333333333334,557.2,,,,557.2
S025,corridor,binding,101,1060001,1,PR0_HT1_EC1,No-PR,S025@corridor@binding:i101:nsga2:s1060001:r1:PR0_HT1_EC1:4b9ec6e4ad81,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,2,16,0.10001899696048633,0.0,0.8333333333333334,526.3875,,,,526.3875
S025,corridor,binding,101,1060001,1,PR0_HT1_EC1,No-PR,S025@corridor@binding:i101:nsga2:s1060001:r1:PR0_HT1_EC1:4b9ec6e4ad81,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,3,24,0.1400272508122604,0.0,0.6666666666666666,500.0620689655327,,,,500.0620689655327
S025,corridor,binding,101,1060001,1,PR0_HT1_EC1,No-PR,S025@corridor@binding:i101:nsga2:s1060001:r1:PR0_HT1_EC1:4b9ec6e4ad81,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,4,32,0.15826252579605396,0.0,0.6666666666666666,488.06325802619654,,,,488.06325802619654
S025,corridor,binding,101,1060001,1,PR0_HT1_EC1,No-PR,S025@corridor@binding:i101:nsga2:s1060001:r1:PR0_HT1_EC1:4b9ec6e4ad81,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,5,40,0.21145401515775608,0.0,0.5,453.06325802619654,,,,453.06325802619654
S025,corridor,binding,101,1060001,1,PR0_HT1_EC1,No-PR,S025@corridor@binding:i101:nsga2:s1060001:r1:PR0_HT1_EC1:4b9ec6e4ad81,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,6,48,0.25835866261398177,0.0,0.5,422.20000000000005,,,,422.20000000000005
S025,corridor,binding,101,1060001,1,PR0_HT1_EC1,No-PR,S025@corridor@binding:i101:nsga2:s1060001:r1:PR0_HT1_EC1:4b9ec6e4ad81,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,7,56,0.26595744680851063,0.0,0.5,417.20000000000005,,,,417.20000000000005
S025,corridor,binding,101,1060001,1,PR0_HT1_EC1,No-PR,S025@corridor@binding:i101:nsga2:s1060001:r1:PR0_HT1_EC1:4b9ec6e4ad81,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,8,64,0.2705350276485199,0.0,0.5,414.187951807274,,,,414.187951807274
S025,corridor,binding,101,1060001,1,PR0_HT1_EC1,No-PR,S025@corridor@binding:i101:nsga2:s1060001:r1:PR0_HT1_EC1:4b9ec6e4ad81,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,9,72,0.2712519981416009,0.0,0.5,413.71618522282665,,,,413.71618522282665
S025,corridor,binding,101,1060001,1,PR1_HT0_EC1,No-HT,S025@corridor@binding:i101:nsga2:s1060001:r1:PR1_HT0_EC1:9b2b37d019cc,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,1,8,0.05319148936170213,0.0,0.8333333333333334,557.2,,,,557.2
S025,corridor,binding,101,1060001,1,PR1_HT0_EC1,No-HT,S025@corridor@binding:i101:nsga2:s1060001:r1:PR1_HT0_EC1:9b2b37d019cc,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,2,16,0.10001899696048633,0.0,0.8333333333333334,526.3875,,,,526.3875
S025,corridor,binding,101,1060001,1,PR1_HT0_EC1,No-HT,S025@corridor@binding:i101:nsga2:s1060001:r1:PR1_HT0_EC1:9b2b37d019cc,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,3,24,0.14893617021265815,0.0,0.6666666666666666,494.200000000071,,,,494.200000000071
S025,corridor,binding,101,1060001,1,PR1_HT0_EC1,No-HT,S025@corridor@binding:i101:nsga2:s1060001:r1:PR1_HT0_EC1:9b2b37d019cc,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,4,32,0.1945288753798314,0.0,0.6666666666666666,464.200000000071,,,,464.200000000071
S025,corridor,binding,101,1060001,1,PR1_HT0_EC1,No-HT,S025@corridor@binding:i101:nsga2:s1060001:r1:PR1_HT0_EC1:9b2b37d019cc,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,5,40,0.24012158054700464,0.0,0.6666666666666666,434.200000000071,,,,434.200000000071
S025,corridor,binding,101,1060001,1,PR1_HT0_EC1,No-HT,S025@corridor@binding:i101:nsga2:s1060001:r1:PR1_HT0_EC1:9b2b37d019cc,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,6,48,0.2431610942248162,0.0,0.6666666666666666,432.200000000071,,,,432.200000000071
S025,corridor,binding,101,1060001,1,PR1_HT0_EC1,No-HT,S025@corridor@binding:i101:nsga2:s1060001:r1:PR1_HT0_EC1:9b2b37d019cc,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,7,56,0.25075987841934505,0.0,0.5,427.200000000071,,,,427.200000000071
S025,corridor,binding,101,1060001,1,PR1_HT0_EC1,No-HT,S025@corridor@binding:i101:nsga2:s1060001:r1:PR1_HT0_EC1:9b2b37d019cc,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,8,64,0.25835866261387397,0.0,0.5,422.200000000071,,,,422.200000000071
S025,corridor,binding,101,1060001,1,PR1_HT0_EC1,No-HT,S025@corridor@binding:i101:nsga2:s1060001:r1:PR1_HT0_EC1:9b2b37d019cc,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,9,72,0.26595744680840283,0.0,0.5,417.200000000071,,,,417.200000000071
S025,corridor,binding,101,1060001,1,PR1_HT1_EC0,No-EC,S025@corridor@binding:i101:nsga2:s1060001:r1:PR1_HT1_EC0:41a513b2b48a,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,1,8,0.05319148936170213,0.0,0.8333333333333334,557.2,,,,557.2
S025,corridor,binding,101,1060001,1,PR1_HT1_EC0,No-EC,S025@corridor@binding:i101:nsga2:s1060001:r1:PR1_HT1_EC0:41a513b2b48a,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,2,16,0.10001899696048633,0.0,0.8333333333333334,526.3875,,,,526.3875
S025,corridor,binding,101,1060001,1,PR1_HT1_EC0,No-EC,S025@corridor@binding:i101:nsga2:s1060001:r1:PR1_HT1_EC0:41a513b2b48a,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,3,24,0.1400272508122604,0.0,0.6666666666666666,500.0620689655327,,,,500.0620689655327
S025,corridor,binding,101,1060001,1,PR1_HT1_EC0,No-EC,S025@corridor@binding:i101:nsga2:s1060001:r1:PR1_HT1_EC0:41a513b2b48a,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,4,32,0.15826252579605396,0.0,0.6666666666666666,488.06325802619654,,,,488.06325802619654
S025,corridor,binding,101,1060001,1,PR1_HT1_EC0,No-EC,S025@corridor@binding:i101:nsga2:s1060001:r1:PR1_HT1_EC0:41a513b2b48a,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,5,40,0.21145401515775608,0.0,0.5,453.06325802619654,,,,453.06325802619654
S025,corridor,binding,101,1060001,1,PR1_HT1_EC0,No-EC,S025@corridor@binding:i101:nsga2:s1060001:r1:PR1_HT1_EC0:41a513b2b48a,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,6,48,0.25835866261398177,0.0,0.5,422.20000000000005,,,,422.20000000000005
S025,corridor,binding,101,1060001,1,PR1_HT1_EC0,No-EC,S025@corridor@binding:i101:nsga2:s1060001:r1:PR1_HT1_EC0:41a513b2b48a,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,7,56,0.26595744680851063,0.0,0.5,417.20000000000005,,,,417.20000000000005
S025,corridor,binding,101,1060001,1,PR1_HT1_EC0,No-EC,S025@corridor@binding:i101:nsga2:s1060001:r1:PR1_HT1_EC0:41a513b2b48a,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,8,64,0.2735562310030395,0.0,0.5,412.20000000000005,,,,412.20000000000005
S025,corridor,binding,101,1060001,1,PR1_HT1_EC0,No-EC,S025@corridor@binding:i101:nsga2:s1060001:r1:PR1_HT1_EC0:41a513b2b48a,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,9,72,0.2811550151975684,0.0,0.5,407.20000000000005,,,,407.20000000000005
S025,corridor,binding,101,1060001,1,PR1_HT1_EC1,Full,S025@corridor@binding:i101:nsga2:s1060001:r1:PR1_HT1_EC1:a1f1bd291f41,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,1,8,0.05319148936170213,0.0,0.8333333333333334,557.2,,,,557.2
S025,corridor,binding,101,1060001,1,PR1_HT1_EC1,Full,S025@corridor@binding:i101:nsga2:s1060001:r1:PR1_HT1_EC1:a1f1bd291f41,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,2,16,0.10001899696048633,0.0,0.8333333333333334,526.3875,,,,526.3875
S025,corridor,binding,101,1060001,1,PR1_HT1_EC1,Full,S025@corridor@binding:i101:nsga2:s1060001:r1:PR1_HT1_EC1:a1f1bd291f41,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,3,24,0.14893617021265815,0.0,0.6666666666666666,494.200000000071,,,,494.200000000071
S025,corridor,binding,101,1060001,1,PR1_HT1_EC1,Full,S025@corridor@binding:i101:nsga2:s1060001:r1:PR1_HT1_EC1:a1f1bd291f41,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,4,32,0.1945288753798314,0.0,0.6666666666666666,464.200000000071,,,,464.200000000071
S025,corridor,binding,101,1060001,1,PR1_HT1_EC1,Full,S025@corridor@binding:i101:nsga2:s1060001:r1:PR1_HT1_EC1:a1f1bd291f41,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,5,40,0.24012158054700464,0.0,0.6666666666666666,434.200000000071,,,,434.200000000071
S025,corridor,binding,101,1060001,1,PR1_HT1_EC1,Full,S025@corridor@binding:i101:nsga2:s1060001:r1:PR1_HT1_EC1:a1f1bd291f41,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,6,48,0.2431610942248162,0.0,0.6666666666666666,432.200000000071,,,,432.200000000071
S025,corridor,binding,101,1060001,1,PR1_HT1_EC1,Full,S025@corridor@binding:i101:nsga2:s1060001:r1:PR1_HT1_EC1:a1f1bd291f41,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,7,56,0.25075987841934505,0.0,0.5,427.200000000071,,,,427.200000000071
S025,corridor,binding,101,1060001,1,PR1_HT1_EC1,Full,S025@corridor@binding:i101:nsga2:s1060001:r1:PR1_HT1_EC1:a1f1bd291f41,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,8,64,0.25835866261387397,0.0,0.5,422.200000000071,,,,422.200000000071
S025,corridor,binding,101,1060001,1,PR1_HT1_EC1,Full,S025@corridor@binding:i101:nsga2:s1060001:r1:PR1_HT1_EC1:a1f1bd291f41,645b3a3c554829d2bd7eb3bdb04173d87542d672d7bd6ed69c292de4d1047953,9,72,0.26595744680840283,0.0,0.5,417.200000000071,,,,417.200000000071
S025,corridor,binding,102,1070000,0,PR0_HT1_EC1,No-PR,S025@corridor@binding:i102:nsga2:s1070000:r0:PR0_HT1_EC1:e5cad6c85852,25e7b74fd7208cd542569f2bc9871358dcab9b95f9b86f53900f2c41ac0c7e8c,1,8,0.12800349497590927,0.0,0.6666666666666666,589.0333333333813,,589.0333333333813,,
S025,corridor,binding,102,1070000,0,PR0_HT1_EC1,No-PR,S025@corridor@binding:i102:nsga2:s1070000:r0:PR0_HT1_EC1:e5cad6c85852,25e7b74fd7208cd542569f2bc9871358dcab9b95f9b86f53900f2c41ac0c7e8c,2,16,0.22280471821756226,0.0,0.5,516.7,,516.7,,
S025,corridor,binding,102,1070000,0,PR0_HT1_EC1,No-PR,S025@corridor@binding:i102:nsga2:s1070000:r0:PR0_HT1_EC1:e5cad6c85852,25e7b74fd7208cd542569f2bc9871358dcab9b95f9b86f53900f2c41ac0c7e8c,3,24,0.27808363568711536,0.0,0.16666666666666666,474.522185970731,,474.522185970731,,
S025,corridor,binding,102,1070000,0,PR0_HT1_EC1,No-PR,S025@corridor@binding:i102:nsga2:s1070000:r0:PR0_HT1_EC1:e5cad6c85852,25e7b74fd7208cd542569f2bc9871358dcab9b95f9b86f53900f2c41ac0c7e8c,4,32,0.36912983547874684,0.10471204188481675,0.0,405.0539355297162,,405.0539355297162,,
S025,corridor,binding,102,1070000,0,PR0_HT1_EC1,No-PR,S025@corridor@binding:i102:nsga2:s1070000:r0:PR0_HT1_EC1:e5cad6c85852,25e7b74fd7208cd542569f2bc9871358dcab9b95f9b86f53900f2c41ac0c7e8c,5,40,0.47112612317705704,0.2617801047120419,0.0,327.2307680159056,,327.2307680159056,,
S025,corridor,binding,102,1070000,0,PR0_HT1_EC1,No-PR,S025@corridor@binding:i102:nsga2:s1070000:r0:PR0_HT1_EC1:e5cad6c85852,25e7b74fd7208cd542569f2bc9871358dcab9b95f9b86f53900f2c41ac0c7e8c,6,48,0.5806606443124165,0.418848167539267,0.0,243.65592838962635,,243.65592838962635,,
S025,corridor,binding,102,1070000,0,PR0_HT1_EC1,No-PR,S025@corridor@binding:i102:nsga2:s1070000:r0:PR0_HT1_EC1:e5cad6c85852,25e7b74fd7208cd542569f2bc9871358dcab9b95f9b86f53900f2c41ac0c7e8c,7,56,0.6822784582611965,0.5235602094240838,0.0,166.12153634670713,,166.12153634670713,,
S025,corridor,binding,102,1070000,0,PR0_HT1_EC1,No-PR,S025@corridor@binding:i102:nsga2:s1070000:r0:PR0_HT1_EC1:e5cad6c85852,25e7b74fd7208cd542569f2bc9871358dcab9b95f9b86f53900f2c41ac0c7e8c,8,64,0.7849993514516739,0.6544502617801047,0.0,87.74549484237299,,87.74549484237299,,
S025,corridor,binding,102,1070000,0,PR0_HT1_EC1,No-PR,S025@corridor@binding:i102:nsga2:s1070000:r0:PR0_HT1_EC1:e5cad6c85852,25e7b74fd7208cd542569f2bc9871358dcab9b95f9b86f53900f2c41ac0c7e8c,9,72,0.8905291424978491,0.837696335078534,0.0,7.226264274141286,,7.226264274141286,,
S025,corridor,binding,102,1070000,0,PR1_HT0_EC1,No-HT,S025@corridor@binding:i102:nsga2:s1070000:r0:PR1_HT0_EC1:75cc4e2aff9b,25e7b74fd7208cd542569f2bc9871358dcab9b95f9b86f53900f2c41ac0c7e8c,1,8,0.12800349497590927,0.0,0.6666666666666666,589.0333333333813,,589.0333333333813,,
S025,corridor,binding,102,1070000,0,PR1_HT0_EC1,No-HT,S025@corridor@binding:i102:nsga2:s1070000:r0:PR1_HT0_EC1:75cc4e2aff9b,25e7b74fd7208cd542569f2bc9871358dcab9b95f9b86f53900f2c41ac0c7e8c,2,16,0.22160741812918788,0.0,0.5,517.6135399674297,,517.6135399674297,,
S025,corridor,binding,102,1070000,0,PR1_HT0_EC1,No-HT,S025@corridor@binding:i102:nsga2:s1070000:r0:PR1_HT0_EC1:75cc4e2aff9b,25e7b74fd7208cd542569f2bc9871358dcab9b95f9b86f53900f2c41ac0c7e8c,3,24,0.27761291901278534,0.0,0.16666666666666666,474.8813427932448,,474.8813427932448,,
S025,corridor,binding,102,1070000,0,PR1_HT0_EC1,No-HT,S025@corridor@binding:i102:nsga2:s1070000:r0:PR1_HT0_EC1:75cc4e2aff9b,25e7b74fd7208cd542569f2bc9871358dcab9b95f9b86f53900f2c41ac0c7e8c,4,32,0.36225270587907804,0.07853403141361257,0.0,410.3011854142635,,410.3011854142635,,
S025,corridor,binding,102,1070000,0,PR1_HT0_EC1,No-HT,S025@corridor@binding:i102:nsga2:s1070000:r0:PR1_HT0_EC1:75cc4e2aff9b,25e7b74fd7208cd542569f2bc9871358dcab9b95f9b86f53900f2c41ac0c7e8c,5,40,0.46639178599777514,0.2617801047120419,0.0,330.8430672836976,,330.8430672836976,,
S025,corridor,binding,102,1070000,0,PR1_HT0_EC1,No-HT,S025@corridor@binding:i102:nsga2:s1070000:r0:PR1_HT0_EC1:75cc4e2aff9b,25e7b74fd7208cd542569f2bc9871358dcab9b95f9b86f53900f2c41ac0c7e8c,6,48,0.5708483632399421,0.39267015706806285,0.0,251.14269884792418,,251.14269884792418,,
S025,corridor,binding,102,1070000,0,PR1_HT0_EC1,No-HT,S025@corridor@binding:i102:nsga2:s1070000:r0:PR1_HT0_EC1:75cc4e2aff9b,25e7b74fd7208cd542569f2bc9871358dcab9b95f9b86f53900f2c41ac0c7e8c,7,56,0.6755235110956348,0.5235602094240838,0.0,171.27556103403077,,171.27556103403077,,
S025,corridor,binding,102,1070000,0,PR1_HT0_EC1,No-HT,S025@corridor@binding:i102:nsga2:s1070000:r0:PR1_HT0_EC1:75cc4e2aff9b,25e7b74fd7208cd542569f2bc9871358dcab9b95f9b86f53900f2c41ac0c7e8c,8,64,0.7803491268124338,0.6544502617801047,0.0,91.293616242113,,91.293616242113,,
S025,corridor,binding,102,1070000,0,PR1_HT0_EC1,No-HT,S025@corridor@binding:i102:nsga2:s1070000:r0:PR1_HT0_EC1:75cc4e2aff9b,25e7b74fd7208cd542569f2bc9871358dcab9b95f9b86f53900f2c41ac0c7e8c,9,72,0.8774229826026985,0.7853403141361257,0.0,17.226264274141272,,17.226264274141272,,
S025,corridor,binding,102,1070000,0,PR1_HT1_EC0,No-EC,S025@corridor@binding:i102:nsga2:s1070000:r0:PR1_HT1_EC0:6d64fbb47f71,25e7b74fd7208cd542569f2bc9871358dcab9b95f9b86f53900f2c41ac0c7e8c,1,8,0.1275666229794106,0.0,0.6666666666666666,589.3666666667098,,589.3666666667098,,
S025,corridor,binding,102,1070000,0,PR1_HT1_EC0,No-EC,S025@corridor@binding:i102:nsga2:s1070000:r0:PR1_HT1_EC0:6d64fbb47f71,25e7b74fd7208cd542569f2bc9871358dcab9b95f9b86f53900f2c41ac0c7e8c,2,16,0.22280471821756226,0.0,0.5,516.7,,516.7,,
