run_key,solution_id,physical_instance_hash,planning_model,planning_model_fingerprint,execution_model,execution_model_fingerprint,instance_seed,solver_seed,algorithm,decision_hash,planning_F1,planning_F2,planning_F3,replay_F1,replay_F2,replay_F3,replay_minus_planning_F1,replay_minus_planning_F2,replay_minus_planning_F3,replay_final_total_satisfaction,replay_final_min_satisfaction,replay_zero_service_ratio,replay_remaining_supply,representative_selected_before_replay,identity_checked,replay_success,replay_error
S025:i101:nsga2_ls:s1060002:r2:c3add9745d62,p0003,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,saved,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,101,1060002,nsga2_ls,8fe2ae5361fd98c9,3.896344712981204,3220.3704809828087,-0.8999999999999773,3.896344712981204,3220.3704809828087,-0.8999999999999773,0.0,0.0,0.0,0.8999999999999773,0.8999999999999773,0.0,2.5835333872237243e-11,False,True,True,
S025:i101:nsga2:s1060000:r0:513c3235cf92,p0001,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,saved,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,101,1060000,nsga2,86792f5e2cb2facb,3.776208806656289,3236.131483802792,-0.8999999999998775,3.776208806656289,3236.131483802792,-0.8999999999998775,0.0,0.0,0.0,0.8999999999998776,0.8999999999998775,0.0,1.3876899629394757e-10,True,True,True,
S025:i101:nsga2:s1060000:r0:513c3235cf92,p0002,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,saved,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,101,1060000,nsga2,ef5adf2e14f2193b,3.7825778728320834,3175.558536483742,-0.899999999999812,3.7825778728320834,3175.558536483742,-0.899999999999812,0.0,0.0,0.0,0.8999999999998121,0.899999999999812,0.0,2.1292123619787162e-10,False,True,True,
S025:i101:nsga2:s1060000:r0:513c3235cf92,p0003,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,saved,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,101,1060000,nsga2,7d684baac421f8ff,3.837094203785391,3165.1556290600806,-0.8999999999997318,3.837094203785391,3165.1556290600806,-0.8999999999997318,0.0,0.0,0.0,0.8999999999997319,0.8999999999997318,0.0,3.036575435544364e-10,False,True,True,
S025:i101:nsga2:s1060000:r0:513c3235cf92,p0004,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,saved,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,101,1060000,nsga2,26ac493d090f7ad1,3.8588874478090336,3105.3156051084597,-0.8999999999997318,3.8588874478090336,3105.3156051084597,-0.8999999999997318,0.0,0.0,0.0,0.8999999999997319,0.8999999999997318,0.0,3.037285978280124e-10,False,True,True,
S025:i101:nsga2:s1060001:r1:84611c72e3a3,p0001,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,saved,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,101,1060001,nsga2,79a364473f98711c,3.779728631726449,3278.3263643943264,-0.8999999999998763,3.779728631726449,3278.3263643943264,-0.8999999999998763,0.0,0.0,0.0,0.8999999999998765,0.8999999999998763,0.0,1.4011192206453416e-10,True,True,True,
S025:i101:nsga2:s1060001:r1:84611c72e3a3,p0002,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,saved,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,101,1060001,nsga2,a663398501794e6e,3.7829840002190247,3251.0026673916263,-0.8999999999999476,3.7829840002190247,3251.0026673916263,-0.8999999999999476,0.0,0.0,0.0,0.8999999999999477,0.8999999999999476,0.0,5.934452929068357e-11,False,True,True,
S025:i101:nsga2:s1060001:r1:84611c72e3a3,p0003,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,saved,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,101,1060001,nsga2,35732664e83d60e1,3.788562553988059,3211.034728060285,-0.8999999999998132,3.788562553988059,3211.034728060285,-0.8999999999998132,0.0,0.0,0.0,0.8999999999998133,0.8999999999998132,0.0,2.1164225927350344e-10,False,True,True,
S025:i101:nsga2:s1060001:r1:84611c72e3a3,p0004,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,saved,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,101,1060001,nsga2,ec1f9ecf0ba3d81e,3.8166545643947565,3111.9066568573203,-0.8999999999998798,3.8166545643947565,3111.9066568573203,-0.8999999999998798,0.0,0.0,0.0,0.8999999999998799,0.8999999999998798,0.0,1.360973556074896e-10,False,True,True,
S025:i101:nsga2:s1060002:r2:308067de2de9,p0001,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,saved,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,101,1060002,nsga2,300f7aa787f40a88,3.9505212940973733,3103.5646764309618,-0.8999999999997318,3.9505212940973733,3103.5646764309618,-0.8999999999997318,0.0,0.0,0.0,0.8999999999997319,0.8999999999997318,0.0,3.036859652638668e-10,False,True,True,
S025:i101:nsga2:s1060002:r2:308067de2de9,p0002,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,saved,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,101,1060002,nsga2,bbe9d8a248fac2e6,3.8515378705467223,3324.290402800705,-0.8999999999998899,3.8515378705467223,3324.290402800705,-0.8999999999998899,0.0,0.0,0.0,0.89999999999989,0.8999999999998899,0.0,1.2460077414289117e-10,False,True,True,
S025:i101:nsga2:s1060002:r2:308067de2de9,p0003,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,saved,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,101,1060002,nsga2,75cb75ff649b74c2,3.822395639353327,3422.4927628643227,-0.8999999999998275,3.822395639353327,3422.4927628643227,-0.8999999999998275,0.0,0.0,0.0,0.8999999999998276,0.8999999999998275,0.0,1.9525714378687553e-10,False,True,True,
