run_key,solution_id,physical_instance_hash,planning_model,planning_model_fingerprint,execution_model,execution_model_fingerprint,instance_seed,solver_seed,algorithm,decision_hash,planning_F1,planning_F2,planning_F3,replay_F1,replay_F2,replay_F3,replay_minus_planning_F1,replay_minus_planning_F2,replay_minus_planning_F3,replay_final_total_satisfaction,replay_final_min_satisfaction,replay_zero_service_ratio,replay_remaining_supply,representative_selected_before_replay,identity_checked,replay_success,replay_error
S025:i101:nsga2:s1060001:r1:PR1_HT0_EC1:38091f448ac0,p0001,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,eb6fdbebea8cf6a5f3f61cedcfa8f9fb6e5223821040a43b47714bf98c52a5d4,full,524b17826c1e4e04f464f329734649ba87e61d277d265b70370bec99a9b95988,101,1060001,nsga2,e63fb494e9784c04,3.9541375822429234,3260.2646391666676,-0.8999999999999769,3.9541375822429234,3260.2646391666676,-0.8999999999999769,0.0,0.0,0.0,0.899999999999977,0.8999999999999769,0.0,2.6133761821256485e-11,False,False,True,
S025:i101:nsga2:s1060001:r1:PR1_HT0_EC1:38091f448ac0,p0002,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,eb6fdbebea8cf6a5f3f61cedcfa8f9fb6e5223821040a43b47714bf98c52a5d4,full,524b17826c1e4e04f464f329734649ba87e61d277d265b70370bec99a9b95988,101,1060001,nsga2,1e89edb27ecfb1b3,3.8079918143095757,3543.3687426698216,-0.8999999999999769,3.8079918143095757,3543.3687426698216,-0.8999999999999769,0.0,0.0,0.0,0.899999999999977,0.8999999999999769,0.0,2.6332713787269313e-11,True,False,True,
S025:i101:nsga2:s1060001:r1:PR1_HT0_EC1:38091f448ac0,p0003,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,eb6fdbebea8cf6a5f3f61cedcfa8f9fb6e5223821040a43b47714bf98c52a5d4,full,524b17826c1e4e04f464f329734649ba87e61d277d265b70370bec99a9b95988,101,1060001,nsga2,1b38fe6f9ab8b967,3.9535442446514484,3277.662120629315,-0.8999999999999283,3.9535442446514484,3277.662120629315,-0.8999999999999283,0.0,0.0,0.0,0.8999999999999284,0.8999999999999283,0.0,8.121503469737945e-11,False,False,True,
S025:i101:nsga2:s1060001:r1:PR1_HT0_EC1:38091f448ac0,p0004,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,eb6fdbebea8cf6a5f3f61cedcfa8f9fb6e5223821040a43b47714bf98c52a5d4,full,524b17826c1e4e04f464f329734649ba87e61d277d265b70370bec99a9b95988,101,1060001,nsga2,fe1f16efe1a9fa7d,3.8353888310020237,3374.5564139625008,-0.8999999999997752,3.8353888310020237,3374.5564139625008,-0.8999999999997752,0.0,0.0,0.0,0.8999999999997753,0.8999999999997752,0.0,2.545732513681287e-10,False,False,True,
S025:i101:nsga2:s1060001:r1:PR1_HT0_EC1:38091f448ac0,p0005,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,eb6fdbebea8cf6a5f3f61cedcfa8f9fb6e5223821040a43b47714bf98c52a5d4,full,524b17826c1e4e04f464f329734649ba87e61d277d265b70370bec99a9b95988,101,1060001,nsga2,af9ac343e00d9874,3.9553772382552403,3245.4976616738622,-0.8999999999997499,3.9553772382552403,3245.4976616738622,-0.8999999999997499,0.0,0.0,0.0,0.8999999999997499,0.8999999999997499,0.0,2.8329338874755194e-10,False,False,True,
S025:i101:nsga2:s1060001:r1:PR1_HT0_EC1:38091f448ac0,p0006,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,eb6fdbebea8cf6a5f3f61cedcfa8f9fb6e5223821040a43b47714bf98c52a5d4,full,524b17826c1e4e04f464f329734649ba87e61d277d265b70370bec99a9b95988,101,1060001,nsga2,e8b5ac8e689fd0ab,3.8925655070966707,3305.70170125416,-0.8999999999997318,3.8925655070966707,3305.70170125416,-0.8999999999997318,0.0,0.0,0.0,0.8999999999997319,0.8999999999997318,0.0,3.037143869732972e-10,False,False,True,
S025:i101:nsga2:s1060001:r1:PR1_HT0_EC1:38091f448ac0,p0007,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,eb6fdbebea8cf6a5f3f61cedcfa8f9fb6e5223821040a43b47714bf98c52a5d4,full,524b17826c1e4e04f464f329734649ba87e61d277d265b70370bec99a9b95988,101,1060001,nsga2,4bbe1c41780c0284,3.8167896917886797,3491.070062179457,-0.89999999999972,3.8167896917886797,3491.070062179457,-0.89999999999972,0.0,0.0,0.0,0.8999999999997201,0.89999999999972,0.0,3.169731144225807e-10,False,False,True,
S025:i101:nsga2:s1060001:r1:PR1_HT1_EC0:8634fffdf464,p0001,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,6fe737cbc0947e777689cd40fd4a77830ef2a58cbe2ca285519d5f2094127f01,full,524b17826c1e4e04f464f329734649ba87e61d277d265b70370bec99a9b95988,101,1060001,nsga2,e63fb494e9784c04,3.9541375822429234,3260.2646391666676,-0.8999999999999769,3.9541375822429234,3260.2646391666676,-0.8999999999999769,0.0,0.0,0.0,0.899999999999977,0.8999999999999769,0.0,2.6133761821256485e-11,False,False,True,
S025:i101:nsga2:s1060001:r1:PR1_HT1_EC0:8634fffdf464,p0002,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,6fe737cbc0947e777689cd40fd4a77830ef2a58cbe2ca285519d5f2094127f01,full,524b17826c1e4e04f464f329734649ba87e61d277d265b70370bec99a9b95988,101,1060001,nsga2,1e89edb27ecfb1b3,3.8079918143095757,3543.3687426698216,-0.8999999999999769,3.8079918143095757,3543.3687426698216,-0.8999999999999769,0.0,0.0,0.0,0.899999999999977,0.8999999999999769,0.0,2.6332713787269313e-11,True,False,True,
S025:i101:nsga2:s1060001:r1:PR1_HT1_EC0:8634fffdf464,p0003,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,6fe737cbc0947e777689cd40fd4a77830ef2a58cbe2ca285519d5f2094127f01,full,524b17826c1e4e04f464f329734649ba87e61d277d265b70370bec99a9b95988,101,1060001,nsga2,1b38fe6f9ab8b967,3.9535442446514484,3277.662120629315,-0.8999999999999283,3.9535442446514484,3277.662120629315,-0.8999999999999283,0.0,0.0,0.0,0.8999999999999284,0.8999999999999283,0.0,8.121503469737945e-11,False,False,True,
