zone,capacity_scale,case_id,instance_seed,solver_seed,solver_repeat,model_id,solution_index,decision_hash,is_full_planning_model,planning_F1,planning_F2,planning_F3,execution_F1,execution_F2,execution_F3,execution_minus_planning_F1,execution_minus_planning_F2,execution_minus_planning_F3
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT0_EC1,4,a83c4eef84222023,False,6.550311645636121,2026.3730795517795,-0.4435483870967742,6.770896936374542,1905.7958260844514,-0.28225806451612906,0.2205852907384207,-120.57725346732809,0.16129032258064513
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT0_EC1,5,758cbfc90d19d96b,False,6.925979801821777,1759.9511949856433,-0.28225806451612906,7.060946263450385,1599.199123961355,-0.12096774193548387,0.1349664616286077,-160.75207102428817,0.16129032258064518
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT0_EC1,6,3d0dcc54e29bff1e,False,7.1754849956214795,1034.9632238239615,-0.12096774193548387,7.235980720618634,919.9861425546703,-0.0,0.06049572499715428,-114.97708126929115,0.12096774193548387
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT0_EC1,7,cdf9042960ed6bdb,False,7.299694189603029,497.23063206382767,-0.0,7.299694189603029,497.23063206382767,-0.0,0.0,0.0,0.0
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT1_EC0,0,3e9039048ffa5f58,False,4.241883126193066,4175.098120591132,-0.8755301794452233,4.241883126193066,4175.098120591132,-0.8755301794452233,0.0,0.0,0.0
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT1_EC0,1,aa165ac468b6c4a0,False,4.282981135461567,4064.0234156053266,-0.8755301794452158,4.282981135461567,4064.0234156053266,-0.8755301794452158,0.0,0.0,0.0
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT1_EC0,2,51014ec09f7ad08b,False,4.281711643099891,4123.217991937008,-0.8755301794452136,4.281711643099891,4123.217991937008,-0.8755301794452136,0.0,0.0,0.0
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT1_EC0,3,bd0f9cccf9ba143f,False,4.211523217373897,4285.524384253617,-0.8755301794451508,4.211523217373897,4285.524384253617,-0.8755301794451508,0.0,0.0,0.0
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT1_EC0,4,ee73208bdaf3a193,False,5.190415718365358,3443.3471469871,-0.7853403141361257,5.190415718365358,3443.3471469871,-0.7853403141361257,0.0,0.0,0.0
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT1_EC0,5,56c7ea36c95be9dc,False,5.184052788449702,3368.1875074483582,-0.7661290322580645,5.184052788449702,3368.1875074483582,-0.7661290322580645,0.0,0.0,0.0
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT1_EC0,6,a680b37c687f8524,False,5.216153165520179,3357.544908812661,-0.6837606837606838,5.216153165520179,3357.544908812661,-0.6837606837606838,0.0,0.0,0.0
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT1_EC0,7,cdf56d71b340984c,False,5.264158824522969,3356.2954909501304,-0.6451612903225806,5.264158824522969,3356.2954909501304,-0.6451612903225806,0.0,0.0,0.0
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT1_EC0,8,68dbc11fcaaadb53,False,5.2798583583346925,3325.3417910280573,-0.6451612903225806,5.2798583583346925,3325.3417910280573,-0.6451612903225806,0.0,0.0,0.0
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT1_EC0,9,7a699c9ca4eb8a6d,False,5.2761100844332045,3327.600833758858,-0.6410256410256411,5.2761100844332045,3327.600833758858,-0.6410256410256411,0.0,0.0,0.0
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT1_EC0,10,63f4e0d9c6b04660,False,5.8403151566972875,3226.055394651502,-0.6282722513089005,5.8403151566972875,3226.055394651502,-0.6282722513089005,0.0,0.0,0.0
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT1_EC0,11,75346c41e0d3e54d,False,5.834563059641514,3139.9195874972784,-0.6048387096774194,5.834563059641514,3139.9195874972784,-0.6048387096774194,0.0,0.0,0.0
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT1_EC0,12,13c33b747c1b3b10,False,5.868847354243383,3114.476355525128,-0.5645161290322581,5.868847354243383,3114.476355525128,-0.5645161290322581,0.0,0.0,0.0
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT1_EC0,13,7bcd0e6d38fa182a,False,5.847946284921231,3061.6156675894854,-0.5241935483870968,5.847946284921231,3061.6156675894854,-0.5241935483870968,0.0,0.0,0.0
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT1_EC0,14,b4209e76d878161b,False,6.128653478432058,2993.4659637434133,-0.4972375690607735,6.128653478432058,2993.4659637434133,-0.4972375690607735,0.0,0.0,0.0
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT1_EC0,15,b9f2d7dbdda60827,False,6.247220754374321,2931.955255342588,-0.4712041884816754,6.247220754374321,2931.955255342588,-0.4712041884816754,0.0,0.0,0.0
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT1_EC0,16,3e9a264020cd83b1,False,6.216235048083722,2944.652329376695,-0.4712041884816754,6.216235048083722,2944.652329376695,-0.4712041884816754,0.0,0.0,0.0
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT1_EC0,17,bdfc20842f4f102a,False,6.15490016541864,2897.3547614739614,-0.4435483870967742,6.15490016541864,2897.3547614739614,-0.4435483870967742,0.0,0.0,0.0
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT1_EC0,18,f99d07a57bdb0540,False,6.136650285928104,2926.576544613943,-0.42735042735042733,6.136650285928104,2926.576544613943,-0.42735042735042733,0.0,0.0,0.0
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT1_EC0,19,67c129f44e9dac6c,False,6.546729394708111,2447.0287695366123,-0.4143646408839779,6.546729394708111,2447.0287695366123,-0.4143646408839779,0.0,0.0,0.0
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT1_EC0,20,0a2d7a21f5486e3a,False,6.183605873666641,2867.7653213926164,-0.4032258064516129,6.183605873666641,2867.7653213926164,-0.4032258064516129,0.0,0.0,0.0
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT1_EC0,21,f009f7463f4e5a23,False,6.495353181775114,2274.6466123349187,-0.38461538461538464,6.495353181775114,2274.6466123349187,-0.38461538461538464,0.0,0.0,0.0
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT1_EC0,22,0232da29c8e9d835,False,6.509870318094218,2273.5170909695184,-0.3629032258064516,6.509870318094218,2273.5170909695184,-0.3629032258064516,0.0,0.0,0.0
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT1_EC0,23,02d43bf1955eec34,False,6.774338475453999,1925.1205225275542,-0.31413612565445026,6.774338475453999,1925.1205225275542,-0.31413612565445026,0.0,0.0,0.0
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT1_EC0,24,a31fca247f634a58,False,6.770896936374542,1905.7958260844514,-0.28225806451612906,6.770896936374542,1905.7958260844514,-0.28225806451612906,0.0,0.0,0.0
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT1_EC0,25,fa50b1a3cd5344de,False,6.933130450588063,1888.7934179680049,-0.27624309392265195,6.933130450588063,1888.7934179680049,-0.27624309392265195,0.0,0.0,0.0
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT1_EC0,26,d95edc2d49aa2bad,False,6.784855669744627,1876.6271992802517,-0.2617801047120419,6.784855669744627,1876.6271992802517,-0.2617801047120419,0.0,0.0,0.0
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT1_EC0,27,a87232fb5a08a4a0,False,6.766003359969503,1898.3925205937005,-0.2564102564102564,6.766003359969503,1898.3925205937005,-0.2564102564102564,0.0,0.0,0.0
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT1_EC0,28,0acd55e6b6ac3ed4,False,6.762755129787318,1877.756720645652,-0.24193548387096775,6.762755129787318,1877.756720645652,-0.24193548387096775,0.0,0.0,0.0
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT1_EC0,29,db571e707b2bec5c,False,6.9397489097892135,1862.7277069597153,-0.22099447513812154,6.9397489097892135,1862.7277069597153,-0.22099447513812154,0.0,0.0,0.0
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT1_EC0,30,7de2253c853c8d9b,False,6.773533906523888,1876.6271992802517,-0.21367521367521367,6.773533906523888,1876.6271992802517,-0.21367521367521367,0.0,0.0,0.0
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT1_EC0,31,cec1c6b40ffc1b5b,False,7.0641065408932615,1658.6280963464533,-0.17094017094017094,7.0641065408932615,1658.6280963464533,-0.17094017094017094,0.0,0.0,0.0
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT1_EC0,32,42a31adb5690637c,False,6.959342770378365,1839.8017670963472,-0.16574585635359115,6.959342770378365,1839.8017670963472,-0.16574585635359115,0.0,0.0,0.0
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT1_EC0,33,8978aa70b18b31e4,False,7.060177773835461,1564.5634409487348,-0.16129032258064516,7.060177773835461,1564.5634409487348,-0.16129032258064516,0.0,0.0,0.0
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT1_EC0,34,c3c5676ac1515c73,False,7.085193892201905,1562.9045471238046,-0.10471204188481675,7.085193892201905,1562.9045471238046,-0.10471204188481675,0.0,0.0,0.0
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT1_EC0,35,fdb278878143a63e,False,6.965338827456287,1829.933383125022,-0.08547008547008547,6.965338827456287,1829.933383125022,-0.08547008547008547,0.0,0.0,0.0
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT1_EC0,36,6fbbec013d74fc9a,False,7.299694189603029,497.23063206382767,-0.0,7.299694189603029,497.23063206382767,-0.0,0.0,0.0,0.0
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT1_EC0,37,65f0b1fc6acbe4d2,False,7.273481869812727,744.1091496740238,-0.0,7.273481869812727,744.1091496740238,-0.0,0.0,0.0,0.0
inactive,0.007862340528634104,S025,102,1070001,1,PR1_HT1_EC0,38,795bd1418d862de7,False,7.239198464605875,871.4012635347137,-0.0,7.239198464605875,871.4012635347137,-0.0,0.0,0.0,0.0
