run_key,case_id,instance_seed,solver_seed,solver_repeat,model_id,physical_instance_hash,scenario_family,zone,planning_model,max_evaluations,evaluation_space,point_index,F1,F2,F3
WEN38:i1:nsga2:s60000:r0:PR1_HT0_EC1:7506b3adc82a,WEN38,1,60000,0,PR1_HT0_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-HT,2000,replay,21,2.7879979734979807,81973.66666666666,-0.06267922982624441
WEN38:i1:nsga2:s60000:r0:PR1_HT0_EC1:7506b3adc82a,WEN38,1,60000,0,PR1_HT0_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-HT,2000,replay,22,2.834241772222736,90381.16666666667,-0.4349222030141391
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC0:19d5b96ee482,WEN38,1,60000,0,PR1_HT1_EC0,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-EC,2000,replay,0,2.460869941929812,120299.16666666666,-0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC0:19d5b96ee482,WEN38,1,60000,0,PR1_HT1_EC0,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-EC,2000,replay,1,2.4618098392124357,116749.66666666669,-0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC0:19d5b96ee482,WEN38,1,60000,0,PR1_HT1_EC0,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-EC,2000,replay,2,2.462236359326222,114481.0,-0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC0:19d5b96ee482,WEN38,1,60000,0,PR1_HT1_EC0,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-EC,2000,replay,3,2.4634975432514707,113164.0,-0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC0:19d5b96ee482,WEN38,1,60000,0,PR1_HT1_EC0,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-EC,2000,replay,4,2.4636498837653784,105643.33333333333,-0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC0:19d5b96ee482,WEN38,1,60000,0,PR1_HT1_EC0,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-EC,2000,replay,5,2.464931029750736,124973.66666666667,-0.5388226203585873
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC0:19d5b96ee482,WEN38,1,60000,0,PR1_HT1_EC0,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-EC,2000,replay,6,2.465973552890655,109807.33333333334,-0.4470758820698393
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC0:19d5b96ee482,WEN38,1,60000,0,PR1_HT1_EC0,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-EC,2000,replay,7,2.4659920070583734,104801.66666666666,-0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC0:19d5b96ee482,WEN38,1,60000,0,PR1_HT1_EC0,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-EC,2000,replay,8,2.466593680459736,102734.66666666666,-0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC0:19d5b96ee482,WEN38,1,60000,0,PR1_HT1_EC0,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-EC,2000,replay,9,2.46755044581937,136413.66666666666,-0.7973068745568526
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC0:19d5b96ee482,WEN38,1,60000,0,PR1_HT1_EC0,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-EC,2000,replay,10,2.46761701740361,126703.66666666667,-0.7973068745568526
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC0:19d5b96ee482,WEN38,1,60000,0,PR1_HT1_EC0,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-EC,2000,replay,11,2.467745345945226,97964.33333333333,-0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC0:19d5b96ee482,WEN38,1,60000,0,PR1_HT1_EC0,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-EC,2000,replay,12,2.467745345945226,105088.0,-0.4470758820698393
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC0:19d5b96ee482,WEN38,1,60000,0,PR1_HT1_EC0,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-EC,2000,replay,13,2.468276883861333,118531.33333333334,-0.4485258579024958
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC0:19d5b96ee482,WEN38,1,60000,0,PR1_HT1_EC0,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-EC,2000,replay,14,2.4692349383216814,100921.66666666667,-0.0026155187479162123
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC0:19d5b96ee482,WEN38,1,60000,0,PR1_HT1_EC0,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-EC,2000,replay,15,2.4833735099369383,104355.66666666667,-0.07405908539294614
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC0:19d5b96ee482,WEN38,1,60000,0,PR1_HT1_EC0,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-EC,2000,replay,16,2.485640455796627,97395.33333333333,-0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC0:19d5b96ee482,WEN38,1,60000,0,PR1_HT1_EC0,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-EC,2000,replay,17,2.4882981453782342,122130.33333333334,-0.476430205950237
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC0:19d5b96ee482,WEN38,1,60000,0,PR1_HT1_EC0,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-EC,2000,replay,18,2.4906900660019016,94997.33333333334,-0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC0:19d5b96ee482,WEN38,1,60000,0,PR1_HT1_EC0,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-EC,2000,replay,19,2.5200132410551648,88208.33333333334,-0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC0:19d5b96ee482,WEN38,1,60000,0,PR1_HT1_EC0,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-EC,2000,replay,20,2.5275157760079496,102607.33333333334,-0.15758468336025544
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC0:19d5b96ee482,WEN38,1,60000,0,PR1_HT1_EC0,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-EC,2000,replay,21,2.590264835669439,102036.33333333334,-0.3385371494669016
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC0:19d5b96ee482,WEN38,1,60000,0,PR1_HT1_EC0,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-EC,2000,replay,22,2.5924795769891027,100156.00000000001,-0.07405908539294614
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC0:19d5b96ee482,WEN38,1,60000,0,PR1_HT1_EC0,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-EC,2000,replay,23,2.605856614550378,96088.33333333334,-0.07405908539294614
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC0:19d5b96ee482,WEN38,1,60000,0,PR1_HT1_EC0,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-EC,2000,replay,24,2.609045842049313,101976.83333333334,-0.09062003179951716
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC0:19d5b96ee482,WEN38,1,60000,0,PR1_HT1_EC0,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-EC,2000,replay,25,2.6204739072498526,99476.66666666667,-0.3947089947105269
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC0:19d5b96ee482,WEN38,1,60000,0,PR1_HT1_EC0,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-EC,2000,replay,26,2.6237517244008064,94007.33333333334,-0.3385371494669016
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC0:19d5b96ee482,WEN38,1,60000,0,PR1_HT1_EC0,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-EC,2000,replay,27,2.651303106399718,87473.33333333334,-0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC0:19d5b96ee482,WEN38,1,60000,0,PR1_HT1_EC0,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-EC,2000,replay,28,2.6521890029270034,86461.33333333334,-0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC0:19d5b96ee482,WEN38,1,60000,0,PR1_HT1_EC0,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-EC,2000,replay,29,2.653695027023031,84077.33333333334,-0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC0:19d5b96ee482,WEN38,1,60000,0,PR1_HT1_EC0,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-EC,2000,replay,30,2.653695027023031,89919.33333333334,-0.40057636887740955
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC0:19d5b96ee482,WEN38,1,60000,0,PR1_HT1_EC0,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-EC,2000,replay,31,2.7020373918830556,104225.66666666669,-0.476430205950237
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC0:19d5b96ee482,WEN38,1,60000,0,PR1_HT1_EC0,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-EC,2000,replay,32,2.7038091849376267,98944.66666666669,-0.476430205950237
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC0:19d5b96ee482,WEN38,1,60000,0,PR1_HT1_EC0,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-EC,2000,replay,33,2.7072917669238143,98288.33333333334,-0.4808259587034627
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC0:19d5b96ee482,WEN38,1,60000,0,PR1_HT1_EC0,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-EC,2000,replay,34,2.7077347151874576,93490.33333333334,-0.4808259587034627
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC0:19d5b96ee482,WEN38,1,60000,0,PR1_HT1_EC0,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-EC,2000,replay,35,2.734223021353947,88718.33333333334,-0.2798237330835036
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ed30a9d4a9ff,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,2000,replay,0,2.460869941929812,120299.16666666666,-0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ed30a9d4a9ff,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,2000,replay,1,2.4618098392124357,116749.66666666669,-0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ed30a9d4a9ff,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,2000,replay,2,2.462236359326222,114481.0,-0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ed30a9d4a9ff,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,2000,replay,3,2.4634975432514707,113164.0,-0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ed30a9d4a9ff,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,2000,replay,4,2.4636498837653784,105643.33333333333,-0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ed30a9d4a9ff,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,2000,replay,5,2.464931029750736,124973.66666666667,-0.5388226203585873
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ed30a9d4a9ff,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,2000,replay,6,2.465973552890655,109807.33333333334,-0.4470758820698393
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ed30a9d4a9ff,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,2000,replay,7,2.4659920070583734,104801.66666666666,-0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ed30a9d4a9ff,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,2000,replay,8,2.466593680459736,102734.66666666666,-0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ed30a9d4a9ff,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,2000,replay,9,2.46755044581937,136413.66666666666,-0.7973068745568526
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ed30a9d4a9ff,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,2000,replay,10,2.46761701740361,126703.66666666667,-0.7973068745568526
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ed30a9d4a9ff,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,2000,replay,11,2.467745345945226,97964.33333333333,-0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ed30a9d4a9ff,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,2000,replay,12,2.467745345945226,105088.0,-0.4470758820698393
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ed30a9d4a9ff,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,2000,replay,13,2.468276883861333,118531.33333333334,-0.4485258579024958
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ed30a9d4a9ff,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,2000,replay,14,2.4692349383216814,100921.66666666667,-0.0026155187479162123
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ed30a9d4a9ff,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,2000,replay,15,2.4833735099369383,104355.66666666667,-0.07405908539294614
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ed30a9d4a9ff,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,2000,replay,16,2.485640455796627,97395.33333333333,-0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ed30a9d4a9ff,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,2000,replay,17,2.4882981453782342,122130.33333333334,-0.476430205950237
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ed30a9d4a9ff,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,2000,replay,18,2.4906900660019016,94997.33333333334,-0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ed30a9d4a9ff,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,2000,replay,19,2.5200132410551648,88208.33333333334,-0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ed30a9d4a9ff,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,2000,replay,20,2.5275157760079496,102607.33333333334,-0.15758468336025544
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ed30a9d4a9ff,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,2000,replay,21,2.590264835669439,102036.33333333334,-0.3385371494669016
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ed30a9d4a9ff,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,2000,replay,22,2.5924795769891027,100156.00000000001,-0.07405908539294614
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ed30a9d4a9ff,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,2000,replay,23,2.605856614550378,96088.33333333334,-0.07405908539294614
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ed30a9d4a9ff,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,2000,replay,24,2.609045842049313,101976.83333333334,-0.09062003179951716
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ed30a9d4a9ff,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,2000,replay,25,2.6204739072498526,99476.66666666667,-0.3947089947105269
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ed30a9d4a9ff,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,2000,replay,26,2.6237517244008064,94007.33333333334,-0.3385371494669016
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ed30a9d4a9ff,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,2000,replay,27,2.651303106399718,87473.33333333334,-0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ed30a9d4a9ff,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,2000,replay,28,2.6521890029270034,86461.33333333334,-0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ed30a9d4a9ff,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,2000,replay,29,2.653695027023031,84077.33333333334,-0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ed30a9d4a9ff,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,2000,replay,30,2.653695027023031,89919.33333333334,-0.40057636887740955
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ed30a9d4a9ff,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,2000,replay,31,2.7020373918830556,104225.66666666669,-0.476430205950237
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ed30a9d4a9ff,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,2000,replay,32,2.7038091849376267,98944.66666666669,-0.476430205950237
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ed30a9d4a9ff,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,2000,replay,33,2.7072917669238143,98288.33333333334,-0.4808259587034627
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ed30a9d4a9ff,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,2000,replay,34,2.7077347151874576,93490.33333333334,-0.4808259587034627
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ed30a9d4a9ff,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,2000,replay,35,2.734223021353947,88718.33333333334,-0.2798237330835036
WEN38:i1:nsga2:s60001:r1:PR0_HT1_EC1:234cd11ee600,WEN38,1,60001,1,PR0_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-PR,2000,replay,0,2.4609562723866647,130804.33333333334,-0.0
WEN38:i1:nsga2:s60001:r1:PR0_HT1_EC1:234cd11ee600,WEN38,1,60001,1,PR0_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-PR,2000,replay,1,2.4624781285290527,115326.33333333334,-0.0
WEN38:i1:nsga2:s60001:r1:PR0_HT1_EC1:234cd11ee600,WEN38,1,60001,1,PR0_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-PR,2000,replay,2,2.463371089826516,111664.66666666667,-0.0
WEN38:i1:nsga2:s60001:r1:PR0_HT1_EC1:234cd11ee600,WEN38,1,60001,1,PR0_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-PR,2000,replay,3,2.463436291766751,101497.66666666667,-0.0
WEN38:i1:nsga2:s60001:r1:PR0_HT1_EC1:234cd11ee600,WEN38,1,60001,1,PR0_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-PR,2000,replay,4,2.464232686442333,183761.5,-0.6145471408790399
WEN38:i1:nsga2:s60001:r1:PR0_HT1_EC1:234cd11ee600,WEN38,1,60001,1,PR0_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-PR,2000,replay,5,2.466070370178109,163625.6666666667,-0.6200201762403594
WEN38:i1:nsga2:s60001:r1:PR0_HT1_EC1:234cd11ee600,WEN38,1,60001,1,PR0_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-PR,2000,replay,6,2.514816102950906,148316.0,-0.20475514549434592
WEN38:i1:nsga2:s60001:r1:PR0_HT1_EC1:234cd11ee600,WEN38,1,60001,1,PR0_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-PR,2000,replay,7,2.5621515959768866,143689.0,-0.07405908539294614
WEN38:i1:nsga2:s60001:r1:PR0_HT1_EC1:234cd11ee600,WEN38,1,60001,1,PR0_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-PR,2000,replay,8,2.5726651461828496,148936.6666666667,-0.3385371494669016
WEN38:i1:nsga2:s60001:r1:PR0_HT1_EC1:234cd11ee600,WEN38,1,60001,1,PR0_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-PR,2000,replay,9,2.5758543736810786,136339.33333333334,-0.3385371494669016
WEN38:i1:nsga2:s60001:r1:PR0_HT1_EC1:234cd11ee600,WEN38,1,60001,1,PR0_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-PR,2000,replay,10,2.5796527636560924,126065.66666666666,-0.3385371494669016
WEN38:i1:nsga2:s60001:r1:PR0_HT1_EC1:234cd11ee600,WEN38,1,60001,1,PR0_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-PR,2000,replay,11,2.6118296662938265,110226.66666666667,-0.06267922982533491
WEN38:i1:nsga2:s60001:r1:PR0_HT1_EC1:234cd11ee600,WEN38,1,60001,1,PR0_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-PR,2000,replay,12,2.6280136279823507,92503.66666666669,-0.0
WEN38:i1:nsga2:s60001:r1:PR0_HT1_EC1:234cd11ee600,WEN38,1,60001,1,PR0_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-PR,2000,replay,13,2.6792184472599896,94050.33333333334,-0.15353311136004777
WEN38:i1:nsga2:s60001:r1:PR0_HT1_EC1:234cd11ee600,WEN38,1,60001,1,PR0_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-PR,2000,replay,14,2.910348851229322,74270.0,-0.0
WEN38:i1:nsga2:s60001:r1:PR0_HT1_EC1:234cd11ee600,WEN38,1,60001,1,PR0_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-PR,2000,replay,15,3.2510646556259584,73470.83333333334,-0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT0_EC1:e483dd3402ce,WEN38,1,60001,1,PR1_HT0_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-HT,2000,replay,0,2.461645845060784,106980.0,-0.0
