max_evaluations,case_id,scenario_family,zone,instance_seed,solver_seed,solver_repeat,model_id,model,run_key,physical_instance_hash,period,demand,delivered,cumulative_delivered,satisfaction,first_service_period,planning_model,demand_node
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,25,152.89780521250577,152.89780521250577,0.6344307270228455,1,No-PR,25
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,26,242.352537722727,242.352537722727,0.6344307270228455,1,No-PR,26
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,27,203.01783264731057,203.01783264731057,0.6344307270228455,1,No-PR,27
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,28,0.0,0.0,0.0,5,No-PR,28
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,29,0.0,0.0,0.0,4,No-PR,29
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,30,203.01783264731057,203.01783264731057,0.6344307270228455,1,No-PR,30
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,31,170.0274348421226,170.0274348421226,0.6344307270228455,1,No-PR,31
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,32,110.0,110.0,0.34055727554179566,1,No-PR,32
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,33,190.32921810685366,190.32921810685366,0.6344307270228455,1,No-PR,33
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,34,0.0,0.0,0.0,4,No-PR,34
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,35,0.0,0.0,0.0,5,No-PR,35
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,36,231.56721536333862,231.56721536333862,0.6344307270228455,1,No-PR,36
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,37,0.0,0.0,0.0,4,No-PR,37
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,38,0.0,0.0,0.0,5,No-PR,38
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,4,125.02469135798174,341.9999999997949,0.9999999999994004,1,No-PR,4
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,5,0.0,0.0,0.0,6,No-PR,5
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,6,0.0,0.0,0.0,6,No-PR,6
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,7,0.0,0.0,0.0,6,No-PR,7
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,8,0.0,0.0,0.0,6,No-PR,8
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,9,0.0,0.0,0.0,6,No-PR,9
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,10,0.0,0.0,0.0,6,No-PR,10
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,11,125.75582990393485,343.9999999997937,0.9999999999994004,1,No-PR,11
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,12,0.0,0.0,0.0,6,No-PR,12
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,13,132.70164609048936,362.9999999997823,0.9999999999994003,1,No-PR,13
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,14,0.0,0.0,0.0,4,No-PR,14
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,15,0.0,0.0,0.0,4,No-PR,15
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,16,91.75788751711525,250.99999999984948,0.9999999999994004,1,No-PR,16
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,17,123.92798353905204,338.99999999979667,0.9999999999994003,1,No-PR,17
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,18,0.0,0.0,0.0,3,No-PR,18
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,19,110.40192043891955,301.9999999998189,0.9999999999994004,1,No-PR,19
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,20,103.09053497938845,281.9999999998309,0.9999999999994004,1,No-PR,20
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,21,102.72496570641187,280.99999999983146,0.9999999999994003,1,No-PR,21
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,22,74.94170096019371,204.99999999987705,0.9999999999994003,1,No-PR,22
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,23,118.44444444440376,323.9999999998057,0.9999999999994004,1,No-PR,23
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,24,102.35939643343534,279.9999999998321,0.9999999999994003,1,No-PR,24
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,25,88.1021947873497,240.99999999985548,0.9999999999994004,1,No-PR,25
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,26,139.64746227704393,381.9999999997709,0.9999999999994004,1,No-PR,26
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,27,116.98216735249753,319.9999999998081,0.9999999999994003,1,No-PR,27
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,28,0.0,0.0,0.0,5,No-PR,28
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,29,0.0,0.0,0.0,4,No-PR,29
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,30,116.98216735249753,319.9999999998081,0.9999999999994003,1,No-PR,30
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,31,97.97256515771664,267.99999999983925,0.9999999999994001,1,No-PR,31
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,32,212.99999999980628,322.9999999998063,0.9999999999994003,1,No-PR,32
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,33,109.67078189296643,299.9999999998201,0.9999999999994003,1,No-PR,33
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,34,0.0,0.0,0.0,4,No-PR,34
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,35,0.0,0.0,0.0,5,No-PR,35
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,36,133.43278463644248,364.9999999997811,0.9999999999994003,1,No-PR,36
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,37,0.0,0.0,0.0,4,No-PR,37
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,38,0.0,0.0,0.0,5,No-PR,38
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,4,0.0,341.9999999997949,0.9999999999994004,1,No-PR,4
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,5,0.0,0.0,0.0,6,No-PR,5
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,6,0.0,0.0,0.0,6,No-PR,6
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,7,0.0,0.0,0.0,6,No-PR,7
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,8,0.0,0.0,0.0,6,No-PR,8
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,9,0.0,0.0,0.0,6,No-PR,9
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,10,0.0,0.0,0.0,6,No-PR,10
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,11,0.0,343.9999999997937,0.9999999999994004,1,No-PR,11
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,12,0.0,0.0,0.0,6,No-PR,12
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,13,0.0,362.9999999997823,0.9999999999994003,1,No-PR,13
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,14,0.0,0.0,0.0,4,No-PR,14
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,15,0.0,0.0,0.0,4,No-PR,15
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,16,0.0,250.99999999984948,0.9999999999994004,1,No-PR,16
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,17,0.0,338.99999999979667,0.9999999999994003,1,No-PR,17
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,18,357.9999999996744,357.9999999996744,0.9999999999990905,3,No-PR,18
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,19,0.0,301.9999999998189,0.9999999999994004,1,No-PR,19
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,20,0.0,281.9999999998309,0.9999999999994004,1,No-PR,20
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,21,0.0,280.99999999983146,0.9999999999994003,1,No-PR,21
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,22,0.0,204.99999999987705,0.9999999999994003,1,No-PR,22
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,23,0.0,323.9999999998057,0.9999999999994004,1,No-PR,23
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,24,0.0,279.9999999998321,0.9999999999994003,1,No-PR,24
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,25,0.0,240.99999999985548,0.9999999999994004,1,No-PR,25
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,26,0.0,381.9999999997709,0.9999999999994004,1,No-PR,26
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,27,0.0,319.9999999998081,0.9999999999994003,1,No-PR,27
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,28,0.0,0.0,0.0,5,No-PR,28
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,29,0.0,0.0,0.0,4,No-PR,29
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,30,0.0,319.9999999998081,0.9999999999994003,1,No-PR,30
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,31,0.0,267.99999999983925,0.9999999999994001,1,No-PR,31
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,32,0.0,322.9999999998063,0.9999999999994003,1,No-PR,32
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,33,0.0,299.9999999998201,0.9999999999994003,1,No-PR,33
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,34,0.0,0.0,0.0,4,No-PR,34
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,35,0.0,0.0,0.0,5,No-PR,35
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,36,0.0,364.9999999997811,0.9999999999994003,1,No-PR,36
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,37,0.0,0.0,0.0,4,No-PR,37
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,38,0.0,0.0,0.0,5,No-PR,38
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,4,4,0.0,341.9999999997949,0.9999999999994004,1,No-PR,4
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,4,5,0.0,0.0,0.0,6,No-PR,5
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,4,6,0.0,0.0,0.0,6,No-PR,6
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,4,7,0.0,0.0,0.0,6,No-PR,7
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,4,8,0.0,0.0,0.0,6,No-PR,8
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,4,9,0.0,0.0,0.0,6,No-PR,9
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,4,10,0.0,0.0,0.0,6,No-PR,10
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,4,11,0.0,343.9999999997937,0.9999999999994004,1,No-PR,11
