run_key,origin_budget,solver_seed,decision_hash,max_edge_utilization,capacity_blocked_tons
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,30c91fce8e42819d,0.0246875,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,32c914e93c550b78,0.031041666666666665,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,5fa50f3be7c58ba8,0.060833333333333336,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,9d0315536c5b9f7d,0.025625,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,9fc683751478a31b,0.0329375,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,51089f829b90eeee,0.0246875,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,308210d8551d659d,0.031145833333333334,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,89c91c0166c01262,0.03302083333333333,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,ee768b67bfd18852,0.034270833333333334,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,37f50ececd2250a8,0.0285,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,8bd3439b97fae05c,0.05625,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,cff206094c31b718,0.03145833333333333,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,8ef9ef24f0d7e54b,0.060833333333333336,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,a49232993e2c2987,0.060833333333333336,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,0a1e6f8941194bec,0.060833333333333336,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,0ae693f2c8977589,0.02875,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,50a22082612a144e,0.03760416666666667,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,d22206464ad82a6d,0.034895833333333334,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,9650f9c9164bca39,0.02578125,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,46e0a08354d8f714,0.027291666666666665,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,1116f173915edb03,0.02328125,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,75831725056bb934,0.049652777777777775,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,ac4058df6454d904,0.03333333333333333,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,a4313cb5c805898b,0.036375,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,eab0fde3ebaa71d6,0.040729166666666664,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,01721f86dbfbed8a,0.051215277777777776,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,1917898167b9ba57,0.05017361111111111,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,b14a723491291e5a,0.050694444444444445,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,ebaa6c569f4ae1bd,0.05017361111111111,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,8c810b8289c9febf,0.031875,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,b1e6079e9481c976,0.029583333333333333,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,72903c5d5d27587c,0.03375,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,54719aa023e08083,0.0300625,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,25439cf7f877fa1a,0.036875,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,bd9544069e5739f4,0.036,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,8ff05438cc78b8b4,0.0314375,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,f3308e847d59b246,0.0375,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,b89ac720cab7864b,0.03723958333333333,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,b3eaedc3f6175fb1,0.0408125,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,f0aa4fc07ca2db3c,0.0278125,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,96d0ce193dbe3749,0.060833333333333336,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,5deb9f50860c3266,0.0405,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,dc49b776f588ca97,0.060833333333333336,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,79662cf4c06e181d,0.03658854166666667,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,62a7de56e839a935,0.029583333333333333,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,e6330e77d81537dc,0.060833333333333336,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,ab55c637361f6b35,0.04475,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,948e469350a0c618,0.034505208333333336,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,b2b99c8a55c73035,0.027890625,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,079703184e56b9cf,0.026875,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,5899378876459464,0.0255,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,891696c0d1440fea,0.032875,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,8c921962d09dfffc,0.045208333333333336,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,e81652d6bb6d2b12,0.0390625,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,b2979012220063e4,0.03075,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,cacf1ef786f59fd5,0.026875,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,9c6fc610e700b9fc,0.02875,0.0
