label,solver_seed,planning_model,solution_index,decision_hash,planning_F1,planning_F2,planning_F3,execution_F1,execution_F2,execution_F3,delta_F1,delta_F2,delta_F3,objective_changed,changed_F1,changed_F2,changed_F3,is_full_self_replay,decision
SR-A_seed1_strong-natural-active,70001,Full,8,64e0bb330f44d8ed,3.2584375396493703,151073.83333333334,-0.45541298135503894,3.2584375396493703,151073.83333333334,-0.45541298135503894,0.0,0.0,0.0,False,False,False,False,True,"{""repair_order"": [15, 5, 0, 4, 7, 10, 1, 6, 11, 13, 8, 14, 3, 9, 12, 2], ""team_assignment"": [0, 2, 1, 0, 0, 2, 1, 0, 2, 0, 2, 2, 2, 1, 1, 0], ""dispatch_priority"": [[37, 14], [37, 11], [37, 19], [9, 4], [5, 29], [37, 20], [37, 28], [37, 34], [37, 22], [9, 21], [5, 38], [37, 26], [37, 7], [37, 6], [9, 3], [9, 30], [9, 35], [9, 36], [9, 7], [37, 30], [37, 29], [9, 26], [9, 13], [5, 14], [9, 38], [37, 12], [5, 10], [5, 17], [37, 8], [37, 31], [37, 35], [5, 35], [37, 21], [9, 28], [9, 8], [37, 33], [37, 23], [37, 15], [37, 3], [37, 13], [37, 36], [5, 23], [9, 18], [9, 24], [5, 4], [9, 25], [9, 1], [5, 25], [5, 24], [5, 18], [5, 12], [5, 3], [5, 7], [9, 23], [5, 11], [9, 2], [37, 27], [5, 32], [37, 32], [9, 17], [37, 18], [5, 8], [9, 34], [9, 14], [5, 34], [5, 33], [9, 33], [5, 15], [37, 16], [9, 11], [5, 26], [5, 2], [9, 15], [5, 36], [37, 4], [9, 27], [9, 22], [5, 13], [5, 31], [9, 16], [5, 16], [9, 20], [9, 6], [9, 19], [37, 24], [37, 17], [9, 12], [5, 27], [5, 1], [9, 29], [9, 10], [5, 20], [9, 31], [5, 19], [37, 25], [5, 6], [5, 30], [9, 32], [37, 1], [37, 38], [5, 28], [5, 21], [5, 22], [37, 2], [37, 10]]}"
SR-A_seed1_strong-natural-active,70001,Full,9,0b0fa089c1e2524f,5.4825564467818495,110885.66666666667,-0.2074688796680498,5.4825564467818495,110885.66666666667,-0.2074688796680498,0.0,0.0,0.0,False,False,False,False,True,"{""repair_order"": [10, 6, 4, 13, 0, 14, 15, 12, 5, 8, 11, 7, 3, 9, 1, 2], ""team_assignment"": [0, 2, 1, 0, 0, 0, 2, 2, 0, 2, 2, 2, 2, 2, 2, 0], ""dispatch_priority"": [[37, 36], [5, 36], [37, 13], [37, 23], [9, 3], [37, 8], [5, 28], [37, 12], [37, 35], [5, 22], [5, 34], [37, 29], [37, 21], [37, 24], [5, 6], [9, 22], [5, 30], [37, 30], [5, 19], [37, 26], [5, 2], [5, 7], [37, 14], [5, 8], [9, 34], [5, 21], [5, 29], [37, 31], [9, 23], [9, 8], [5, 25], [9, 33], [37, 34], [5, 23], [5, 15], [9, 35], [9, 14], [5, 14], [37, 20], [9, 7], [5, 12], [5, 35], [37, 18], [9, 25], [37, 25], [37, 32], [37, 2], [9, 32], [5, 3], [9, 11], [9, 13], [37, 1], [37, 33], [9, 36], [9, 31], [5, 17], [5, 11], [5, 33], [9, 26], [37, 19], [37, 28], [5, 10], [9, 28], [9, 1], [9, 30], [37, 10], [5, 24], [37, 4], [9, 27], [5, 13], [5, 31], [9, 16], [5, 32], [5, 16], [9, 20], [9, 6], [9, 19], [37, 17], [9, 12], [5, 4], [9, 18], [5, 27], [9, 2], [9, 17], [5, 1], [9, 29], [9, 10], [9, 21], [37, 11], [9, 38], [37, 38], [5, 18], [37, 22], [37, 15], [5, 26], [9, 4], [5, 38], [37, 16], [5, 20], [9, 24], [37, 3], [37, 27], [37, 7], [37, 6], [9, 15]]}"
SR-A_seed1_strong-natural-active,70001,Full,10,e53c997ec202397c,3.167245040320326,213157.5,-0.12559977274213452,3.167245040320326,213157.5,-0.12559977274213452,0.0,0.0,0.0,False,False,False,False,True,"{""repair_order"": [1, 7, 0, 14, 12, 15, 2, 8, 11, 6, 10, 5, 9, 13, 3, 4], ""team_assignment"": [0, 0, 0, 0, 2, 0, 2, 2, 2, 2, 1, 1, 2, 1, 2, 0], ""dispatch_priority"": [[5, 1], [5, 7], [9, 29], [9, 22], [37, 14], [37, 11], [37, 19], [5, 27], [9, 4], [5, 29], [5, 4], [37, 27], [37, 20], [9, 19], [37, 28], [5, 32], [37, 34], [37, 22], [9, 21], [5, 23], [5, 38], [5, 16], [9, 1], [9, 25], [37, 26], [37, 7], [37, 6], [9, 3], [9, 30], [9, 35], [37, 33], [9, 23], [9, 36], [9, 24], [9, 7], [9, 10], [5, 11], [37, 30], [37, 29], [37, 36], [37, 17], [9, 18], [9, 26], [9, 13], [5, 13], [5, 14], [9, 20], [37, 23], [9, 38], [37, 12], [5, 20], [37, 15], [5, 10], [5, 17], [5, 8], [37, 8], [9, 8], [37, 3], [37, 31], [37, 35], [9, 12], [37, 18], [5, 35], [37, 21], [5, 24], [9, 34], [9, 14], [5, 34], [5, 25], [5, 33], [9, 6], [9, 33], [9, 17], [37, 32], [5, 3], [5, 15], [37, 16], [37, 13], [9, 11], [9, 27], [5, 31], [5, 26], [9, 2], [5, 2], [37, 4], [9, 28], [5, 18], [9, 15], [5, 36], [9, 16], [9, 31], [5, 19], [37, 25], [5, 12], [37, 24], [5, 6], [5, 30], [9, 32], [37, 1], [37, 38], [5, 28], [5, 21], [5, 22], [37, 2], [37, 10]]}"
SR-A_seed1_strong-natural-active,70001,Full,11,df67787d5ee7bdaf,5.485745360466072,109268.66666666666,-0.12465373961218837,5.485745360466072,109268.66666666666,-0.12465373961218837,0.0,0.0,0.0,False,False,False,False,True,"{""repair_order"": [14, 12, 13, 5, 4, 6, 15, 10, 8, 7, 0, 11, 3, 9, 1, 2], ""team_assignment"": [0, 0, 1, 0, 2, 0, 1, 2, 0, 0, 2, 2, 2, 1, 2, 0], ""dispatch_priority"": [[37, 36], [5, 22], [5, 36], [37, 23], [37, 14], [5, 8], [5, 21], [9, 23], [9, 8], [9, 33], [9, 3], [37, 34], [5, 23], [5, 15], [5, 28], [9, 35], [5, 14], [5, 34], [37, 20], [9, 7], [5, 12], [37, 18], [9, 25], [37, 25], [37, 32], [37, 2], [9, 32], [37, 30], [9, 13], [37, 1], [37, 33], [9, 36], [9, 31], [5, 11], [5, 33], [9, 26], [37, 26], [37, 19], [5, 30], [37, 28], [9, 28], [9, 1], [9, 30], [5, 24], [9, 22], [5, 13], [9, 16], [5, 16], [9, 20], [9, 6], [9, 19], [37, 15], [5, 10], [5, 17], [37, 21], [37, 8], [9, 34], [5, 31], [37, 31], [9, 11], [9, 27], [5, 32], [37, 22], [9, 14], [37, 4], [37, 10], [5, 35], [5, 25], [5, 29], [5, 2], [37, 13], [5, 7], [5, 3], [37, 24], [37, 17], [9, 12], [5, 4], [9, 18], [5, 27], [9, 2], [9, 17], [5, 1], [9, 29], [9, 10], [9, 21], [37, 11], [9, 38], [37, 38], [5, 18], [5, 26], [9, 4], [37, 29], [5, 38], [37, 16], [37, 35], [5, 19], [5, 20], [9, 24], [37, 3], [37, 27], [37, 7], [5, 6], [37, 6], [37, 12], [9, 15]]}"
SR-A_seed1_strong-natural-active,70001,Full,12,a8f20aa507726465,5.888720374904434,95275.0,-0.016666666666666666,5.888720374904434,95275.0,-0.016666666666666666,0.0,0.0,0.0,False,False,False,False,True,"{""repair_order"": [5, 0, 6, 7, 11, 14, 15, 12, 13, 10, 8, 4, 3, 9, 1, 2], ""team_assignment"": [0, 2, 1, 1, 0, 0, 2, 2, 2, 2, 0, 2, 0, 2, 0, 2], ""dispatch_priority"": [[5, 19], [5, 15], [37, 35], [5, 21], [37, 20], [9, 8], [37, 23], [37, 36], [5, 23], [9, 24], [5, 25], [5, 12], [5, 7], [9, 23], [37, 27], [5, 28], [5, 8], [5, 20], [9, 33], [37, 29], [5, 22], [5, 34], [37, 31], [9, 3], [37, 14], [9, 15], [5, 36], [5, 35], [37, 18], [37, 21], [9, 25], [37, 25], [37, 32], [37, 2], [9, 32], [5, 3], [9, 11], [37, 30], [9, 13], [37, 1], [37, 33], [9, 36], [9, 31], [5, 33], [5, 30], [9, 22], [37, 24], [37, 3], [37, 13], [37, 7], [9, 14], [5, 38], [9, 35], [9, 34], [5, 26], [5, 17], [5, 11], [37, 26], [9, 26], [37, 19], [37, 28], [5, 10], [9, 28], [9, 1], [9, 30], [37, 10], [5, 24], [37, 4], [9, 27], [5, 13], [5, 31], [9, 16], [5, 32], [5, 16], [9, 20], [9, 6], [9, 19], [37, 17], [9, 12], [5, 4], [9, 18], [5, 27], [9, 2], [9, 17], [5, 1], [9, 29], [9, 10], [9, 21], [37, 11], [9, 38], [37, 38], [5, 18], [37, 22], [37, 15], [5, 2], [5, 14], [5, 6], [5, 29], [37, 8], [9, 4], [37, 6], [37, 12], [37, 16], [37, 34], [9, 7]]}"
SR-A_seed1_strong-natural-active,70001,Full,13,4e187b47870927d9,5.487352444648437,102863.0,-0.01529051987767584,5.487352444648437,102863.0,-0.01529051987767584,0.0,0.0,0.0,False,False,False,False,True,"{""repair_order"": [15, 5, 0, 6, 7, 11, 13, 10, 8, 14, 4, 3, 9, 1, 12, 2], ""team_assignment"": [0, 2, 1, 1, 0, 2, 2, 0, 2, 0, 0, 2, 0, 2, 0, 2], ""dispatch_priority"": [[5, 19], [5, 15], [37, 35], [5, 21], [37, 20], [9, 8], [37, 23], [37, 15], [37, 36], [5, 23], [9, 24], [5, 25], [5, 18], [5, 12], [5, 7], [9, 23], [9, 21], [37, 27], [5, 28], [5, 8], [5, 20], [9, 33], [37, 29], [5, 22], [5, 34], [37, 31], [9, 3], [37, 14], [9, 15], [5, 36], [5, 35], [37, 18], [37, 21], [9, 25], [37, 25], [37, 32], [37, 2], [9, 32], [5, 3], [9, 11], [37, 30], [9, 13], [37, 1], [37, 33], [9, 36], [9, 31], [5, 17], [5, 11], [5, 33], [9, 26], [37, 26], [37, 19], [5, 30], [37, 28], [5, 10], [9, 28], [9, 1], [9, 30], [37, 10], [5, 24], [37, 4], [9, 27], [9, 22], [5, 13], [5, 31], [9, 16], [5, 32], [5, 16], [9, 20], [9, 6], [9, 19], [37, 24], [37, 17], [9, 12], [5, 4], [9, 18], [5, 27], [9, 2], [9, 17], [5, 1], [9, 29], [9, 10], [37, 3], [37, 13], [37, 22], [37, 7], [9, 14], [5, 38], [9, 35], [9, 34], [5, 26], [37, 38], [5, 2], [5, 14], [5, 6], [5, 29], [37, 8], [9, 4], [37, 6], [37, 11], [9, 38], [37, 12], [37, 16], [37, 34], [9, 7]]}"
SR-A_seed1_strong-natural-active,70001,Full,14,7f93f9de1dbb0cf5,2.746851907451023,142544.6666666667,-0.0,2.746851907451023,142544.6666666667,-0.0,0.0,0.0,0.0,False,False,False,False,True,"{""repair_order"": [1, 15, 12, 13, 5, 4, 8, 0, 7, 6, 10, 9, 14, 2, 11, 3], ""team_assignment"": [0, 0, 1, 0, 0, 0, 2, 2, 0, 2, 2, 2, 1, 1, 0, 0], ""dispatch_priority"": [[37, 38], [9, 28], [9, 19], [5, 19], [9, 6], [9, 2], [5, 26], [37, 35], [9, 29], [9, 34], [5, 21], [5, 29], [37, 31], [9, 23], [9, 8], [5, 25], [9, 33], [9, 3], [37, 34], [5, 23], [5, 15], [5, 28], [9, 35], [9, 14], [5, 14], [5, 34], [37, 20], [9, 7], [5, 12], [37, 8], [5, 35], [37, 18], [37, 21], [9, 25], [37, 25], [37, 32], [37, 2], [9, 32], [5, 3], [9, 11], [37, 30], [9, 13], [37, 1], [37, 33], [9, 36], [9, 31], [5, 17], [5, 11], [5, 33], [9, 26], [37, 26], [37, 19], [5, 30], [37, 28], [5, 27], [37, 14], [5, 8], [9, 21], [5, 38], [5, 16], [9, 1], [37, 7], [37, 6], [9, 30], [9, 24], [9, 10], [37, 29], [37, 36], [37, 17], [9, 18], [5, 13], [9, 20], [37, 23], [9, 38], [37, 12], [5, 20], [37, 15], [5, 10], [5, 31], [9, 27], [5, 32], [37, 22], [37, 4], [37, 10], [5, 2], [37, 13], [5, 7], [9, 16], [5, 1], [9, 12], [5, 4], [5, 36], [37, 3], [37, 27], [9, 15], [37, 11], [5, 24], [37, 16], [9, 4], [5, 18], [9, 17], [5, 6], [5, 22], [37, 24], [9, 22]]}"
SR-A_seed1_strong-natural-active,70001,Full,15,6d03378f09bb3d04,4.628459423037661,114914.16666666667,-0.0,4.628459423037661,114914.16666666667,-0.0,0.0,0.0,0.0,False,False,False,False,True,"{""repair_order"": [5, 0, 6, 7, 11, 14, 15, 8, 4, 3, 9, 10, 12, 13, 1, 2], ""team_assignment"": [0, 2, 1, 1, 1, 0, 2, 2, 2, 2, 1, 2, 0, 1, 0, 1], ""dispatch_priority"": [[5, 19], [5, 15], [37, 35], [5, 21], [37, 20], [9, 8], [37, 23], [37, 36], [5, 23], [9, 24], [9, 19], [5, 36], [9, 7], [9, 30], [9, 14], [9, 6], [37, 7], [37, 28], [5, 24], [5, 22], [9, 25], [37, 14], [37, 16], [5, 25], [5, 12], [5, 7], [9, 23], [37, 27], [5, 28], [5, 8], [5, 20], [9, 33], [37, 29], [5, 34], [37, 31], [9, 3], [9, 15], [5, 35], [37, 18], [37, 21], [37, 25], [37, 32], [37, 2], [9, 32], [5, 3], [9, 11], [37, 30], [9, 13], [37, 1], [37, 33], [9, 36], [9, 31], [5, 33], [5, 30], [9, 22], [37, 24], [37, 3], [37, 13], [5, 38], [9, 35], [9, 34], [5, 26], [5, 17], [5, 11], [37, 26], [9, 26], [37, 19], [5, 10], [9, 28], [9, 1], [37, 10], [37, 4], [9, 27], [5, 13], [5, 31], [9, 16], [5, 32], [5, 16], [9, 20], [37, 17], [9, 12], [5, 4], [9, 18], [5, 27], [9, 2], [9, 17], [5, 1], [9, 29], [9, 10], [9, 21], [37, 11], [9, 38], [37, 38], [5, 18], [37, 22], [37, 15], [5, 2], [5, 14], [5, 6], [5, 29], [37, 8], [9, 4], [37, 6], [37, 12], [37, 34]]}"
SR-A_seed1_strong-natural-active,70001,Full,16,538a6624713121b8,6.199858256556731,40842.0,-0.0,6.199858256556731,40842.0,-0.0,0.0,0.0,0.0,False,False,False,False,True,"{""repair_order"": [5, 0, 6, 7, 11, 15, 4, 13, 10, 8, 14, 3, 9, 12, 1, 2], ""team_assignment"": [0, 2, 0, 1, 1, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 1], ""dispatch_priority"": [[5, 15], [37, 35], [5, 21], [9, 8], [37, 23], [37, 36], [5, 23], [9, 24], [5, 36], [9, 14], [37, 7], [5, 22], [37, 14], [37, 16], [5, 25], [5, 7], [9, 23], [5, 28], [5, 8], [5, 20], [9, 33], [37, 27], [37, 20], [9, 7], [5, 12], [37, 8], [5, 35], [37, 18], [37, 21], [9, 25], [37, 32], [37, 2], [9, 32], [5, 3], [37, 30], [9, 13], [37, 1], [37, 33], [9, 36], [9, 31], [5, 17], [5, 11], [5, 33], [9, 26], [37, 26], [37, 19], [37, 28], [5, 10], [9, 1], [9, 30], [5, 24], [9, 22], [5, 13], [9, 16], [5, 32], [5, 16], [9, 20], [9, 19], [37, 24], [37, 17], [9, 12], [5, 4], [9, 18], [5, 27], [9, 17], [9, 34], [9, 28], [5, 19], [9, 6], [37, 25], [5, 30], [9, 2], [5, 26], [5, 34], [9, 29], [5, 31], [9, 11], [9, 27], [37, 29], [37, 31], [9, 3], [9, 15], [37, 3], [37, 13], [5, 38], [9, 35], [37, 10], [37, 4], [5, 1], [9, 10], [9, 21], [37, 11], [9, 38], [37, 38], [5, 18], [37, 22], [37, 15], [5, 2], [5, 14], [5, 6], [5, 29], [9, 4], [37, 6], [37, 12], [37, 34]]}"
SR-A_seed1_strong-natural-active,70001,Full,17,eaeef365209e82a5,4.560893221715361,118005.5,-0.0,4.560893221715361,118005.5,-0.0,0.0,0.0,0.0,False,False,False,False,True,"{""repair_order"": [5, 3, 15, 7, 10, 14, 1, 0, 4, 9, 13, 11, 12, 2, 6, 8], ""team_assignment"": [1, 0, 1, 0, 1, 2, 1, 1, 2, 0, 1, 1, 2, 1, 1, 2], ""dispatch_priority"": [[9, 24], [9, 36], [37, 29], [5, 12], [5, 21], [37, 38], [5, 28], [9, 28], [9, 19], [5, 19], [37, 12], [9, 6], [37, 25], [5, 30], [9, 2], [5, 26], [5, 34], [37, 35], [9, 26], [37, 30], [9, 29], [5, 27], [37, 14], [37, 26], [5, 8], [37, 21], [37, 8], [9, 34], [5, 31], [37, 31], [9, 11], [9, 20], [5, 38], [9, 27], [5, 32], [9, 25], [9, 23], [37, 17], [37, 22], [37, 7], [9, 14], [37, 33], [37, 28], [5, 24], [37, 4], [9, 30], [37, 10], [5, 35], [5, 25], [5, 14], [5, 29], [5, 2], [37, 13], [5, 23], [5, 17], [5, 16], [5, 7], [5, 3], [9, 16], [5, 1], [9, 35], [5, 10], [9, 12], [9, 31], [37, 20], [5, 4], [5, 36], [37, 32], [37, 19], [37, 34], [37, 3], [37, 1], [37, 27], [5, 15], [9, 38], [9, 10], [9, 15], [9, 18], [37, 11], [9, 7], [5, 13], [9, 32], [9, 13], [5, 11], [9, 33], [37, 15], [37, 23], [37, 36], [37, 16], [37, 2], [9, 4], [5, 18], [37, 6], [9, 1], [9, 17], [5, 20], [9, 21], [5, 33], [5, 6], [37, 18], [9, 8], [9, 3], [5, 22], [37, 24], [9, 22]]}"
SR-A_seed1_strong-natural-active,70001,Full,18,4299f2d15a095027,5.4824827242018985,110685.5,-0.0,5.4824827242018985,110685.5,-0.0,0.0,0.0,0.0,False,False,False,False,True,"{""repair_order"": [5, 15, 0, 3, 6, 7, 11, 13, 10, 8, 14, 4, 9, 1, 12, 2], ""team_assignment"": [0, 2, 0, 2, 0, 0, 2, 2, 2, 0, 2, 2, 0, 2, 2, 2], ""dispatch_priority"": [[9, 21], [5, 22], [37, 14], [37, 23], [37, 29], [37, 6], [9, 38], [37, 12], [37, 35], [5, 21], [37, 15], [37, 31], [9, 23], [9, 8], [9, 33], [9, 3], [37, 34], [5, 23], [5, 15], [5, 28], [9, 35], [37, 27], [37, 20], [9, 7], [5, 12], [37, 8], [5, 35], [37, 18], [37, 21], [9, 25], [37, 32], [37, 2], [9, 32], [5, 3], [37, 30], [9, 13], [37, 1], [37, 33], [9, 36], [9, 31], [5, 17], [5, 11], [5, 33], [9, 26], [37, 26], [37, 19], [37, 28], [5, 10], [9, 1], [9, 30], [5, 24], [9, 22], [5, 13], [9, 16], [5, 32], [5, 16], [9, 20], [9, 19], [37, 24], [37, 17], [9, 12], [5, 4], [9, 18], [5, 27], [9, 17], [9, 34], [9, 28], [5, 19], [9, 6], [37, 25], [5, 30], [9, 2], [5, 26], [5, 34], [9, 29], [5, 31], [9, 11], [9, 27], [9, 14], [37, 4], [37, 10], [5, 25], [5, 2], [37, 13], [5, 1], [9, 10], [37, 3], [37, 36], [9, 24], [5, 18], [5, 7], [5, 14], [5, 8], [5, 20], [9, 15], [5, 36], [37, 22], [37, 7], [5, 38], [37, 38], [5, 6], [5, 29], [9, 4], [37, 11], [37, 16]]}"
SR-A_seed1_strong-natural-active,70001,Full,19,828a9ed62ecdaaca,2.9683470923789095,130254.33333333334,-0.0,2.9683470923789095,130254.33333333334,-0.0,0.0,0.0,0.0,False,False,False,False,True,"{""repair_order"": [15, 3, 10, 5, 0, 1, 4, 7, 14, 9, 12, 13, 11, 2, 6, 8], ""team_assignment"": [1, 1, 2, 2, 0, 1, 1, 0, 2, 0, 0, 1, 1, 1, 1, 1], ""dispatch_priority"": [[9, 16], [37, 35], [5, 21], [37, 14], [37, 23], [9, 27], [9, 2], [5, 10], [37, 29], [5, 23], [37, 19], [5, 19], [37, 13], [37, 1], [9, 26], [5, 18], [5, 15], [37, 24], [37, 20], [37, 26], [9, 28], [9, 8], [37, 33], [37, 25], [37, 15], [37, 3], [5, 31], [5, 30], [37, 36], [9, 18], [9, 24], [5, 4], [9, 25], [9, 1], [5, 25], [5, 24], [5, 12], [37, 21], [5, 3], [9, 11], [5, 7], [9, 23], [5, 11], [9, 21], [37, 27], [5, 32], [9, 20], [9, 19], [37, 32], [9, 17], [37, 18], [9, 29], [5, 28], [5, 8], [5, 20], [9, 10], [9, 33], [5, 22], [5, 34], [5, 1], [37, 31], [5, 27], [9, 3], [9, 22], [9, 32], [5, 16], [5, 33], [9, 15], [5, 13], [37, 30], [37, 10], [5, 36], [37, 22], [37, 7], [9, 14], [5, 38], [9, 31], [37, 6], [37, 28], [9, 34], [5, 26], [9, 36], [37, 17], [37, 38], [5, 2], [9, 12], [5, 14], [5, 6], [5, 17], [37, 2], [9, 30], [9, 6], [9, 13], [5, 35], [5, 29], [37, 8], [37, 4], [9, 4], [9, 35], [37, 11], [9, 38], [37, 12], [37, 16], [37, 34], [9, 7]]}"
SR-A_seed1_strong-natural-active,70001,Full,20,af55702d8ad397f9,5.48447313288853,103885.33333333334,-0.0,5.48447313288853,103885.33333333334,-0.0,0.0,0.0,0.0,False,False,False,False,True,"{""repair_order"": [15, 5, 0, 6, 7, 11, 13, 10, 8, 4, 1, 9, 14, 3, 12, 2], ""team_assignment"": [0, 2, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2], ""dispatch_priority"": [[5, 21], [37, 20], [37, 8], [5, 28], [37, 12], [37, 35], [5, 22], [5, 34], [37, 29], [37, 21], [37, 24], [5, 6], [5, 30], [37, 30], [5, 19], [37, 34], [9, 19], [37, 25], [9, 29], [5, 27], [9, 26], [9, 21], [9, 34], [37, 31], [9, 20], [5, 38], [9, 8], [37, 33], [37, 23], [37, 15], [37, 3], [37, 13], [37, 36], [5, 23], [9, 18], [9, 24], [5, 4], [9, 25], [9, 1], [5, 25], [5, 18], [5, 12], [5, 3], [5, 7], [9, 23], [5, 11], [9, 2], [37, 27], [5, 32], [37, 32], [9, 17], [5, 15], [37, 16], [9, 11], [5, 26], [5, 2], [9, 28], [9, 15], [5, 36], [5, 24], [37, 4], [9, 27], [9, 22], [5, 13], [5, 31], [9, 16], [37, 18], [5, 8], [5, 20], [9, 10], [9, 33], [5, 1], [9, 3], [37, 14], [9, 32], [5, 16], [5, 33], [37, 10], [37, 22], [37, 7], [9, 14], [9, 31], [37, 1], [9, 35], [37, 28], [9, 36], [37, 17], [37, 38], [5, 10], [9, 12], [5, 14], [37, 19], [5, 17], [37, 2], [9, 30], [9, 6], [9, 13], [5, 35], [5, 29], [9, 4], [37, 6], [37, 11], [9, 38], [37, 26], [9, 7]]}"
SR-A_seed1_strong-natural-active,70001,Full,21,cf91c8d2e81c2f00,2.7484026347078663,140932.5,-0.0,2.7484026347078663,140932.5,-0.0,0.0,0.0,0.0,False,False,False,False,True,"{""repair_order"": [15, 5, 0, 6, 7, 11, 13, 10, 8, 14, 4, 3, 9, 1, 12, 2], ""team_assignment"": [0, 2, 0, 1, 0, 0, 2, 2, 2, 0, 2, 2, 2, 1, 2, 0], ""dispatch_priority"": [[9, 21], [5, 22], [37, 14], [37, 23], [37, 29], [5, 2], [37, 6], [9, 38], [37, 12], [37, 35], [5, 21], [37, 15], [37, 31], [9, 23], [9, 8], [5, 25], [9, 33], [9, 3], [37, 34], [5, 23], [5, 15], [5, 28], [9, 35], [9, 14], [37, 27], [5, 34], [37, 20], [9, 7], [37, 8], [5, 35], [37, 18], [37, 21], [9, 25], [37, 32], [37, 2], [5, 3], [9, 11], [37, 30], [9, 13], [37, 33], [9, 36], [5, 17], [5, 11], [5, 33], [9, 26], [37, 26], [37, 19], [37, 28], [5, 10], [9, 28], [9, 1], [9, 30], [37, 10], [5, 24], [37, 4], [9, 27], [9, 22], [5, 13], [5, 31], [9, 16], [5, 32], [5, 16], [9, 20], [9, 6], [9, 19], [37, 24], [37, 17], [9, 12], [5, 4], [9, 18], [5, 27], [9, 2], [9, 17], [5, 1], [9, 29], [9, 10], [37, 3], [37, 13], [37, 36], [9, 24], [5, 18], [5, 7], [5, 14], [5, 8], [9, 15], [5, 36], [37, 22], [37, 7], [5, 38], [9, 34], [5, 20], [9, 31], [5, 19], [37, 25], [5, 12], [5, 6], [5, 30], [9, 32], [37, 1], [5, 26], [37, 38], [5, 29], [9, 4], [37, 11], [37, 16]]}"
SR-A_seed1_strong-natural-active,70001,Full,22,8b61d280a7a66dc6,2.746094918856935,165738.0,-0.0,2.746094918856935,165738.0,-0.0,0.0,0.0,0.0,False,False,False,False,True,"{""repair_order"": [15, 5, 0, 6, 7, 11, 13, 10, 8, 14, 4, 3, 9, 1, 12, 2], ""team_assignment"": [0, 2, 0, 1, 0, 0, 2, 2, 2, 2, 2, 2, 2, 1, 2, 0], ""dispatch_priority"": [[37, 14], [37, 11], [37, 19], [9, 4], [5, 29], [37, 20], [37, 28], [37, 34], [37, 22], [9, 21], [5, 23], [5, 38], [9, 1], [9, 25], [37, 26], [37, 7], [37, 6], [9, 3], [9, 30], [9, 35], [37, 33], [9, 23], [9, 36], [9, 7], [5, 11], [37, 30], [37, 29], [9, 26], [9, 13], [5, 14], [37, 23], [9, 38], [37, 12], [37, 15], [5, 10], [5, 17], [37, 8], [9, 8], [37, 31], [37, 35], [37, 18], [5, 35], [37, 21], [9, 34], [9, 14], [5, 34], [5, 25], [5, 33], [9, 33], [37, 32], [5, 3], [5, 15], [37, 16], [9, 11], [5, 26], [5, 2], [9, 28], [9, 15], [5, 36], [5, 24], [37, 4], [9, 27], [9, 22], [5, 13], [5, 31], [9, 16], [5, 32], [5, 16], [9, 20], [9, 6], [9, 19], [37, 24], [37, 17], [9, 12], [5, 4], [9, 18], [5, 27], [9, 2], [9, 17], [5, 1], [9, 29], [9, 10], [37, 3], [37, 13], [37, 36], [9, 24], [5, 18], [5, 7], [37, 27], [5, 8], [5, 20], [9, 31], [5, 19], [37, 25], [5, 12], [5, 6], [5, 30], [9, 32], [37, 1], [37, 38], [5, 28], [5, 21], [5, 22], [37, 2], [37, 10]]}"
SR-A_seed1_strong-natural-active,70001,Full,23,2989dda2965a53c0,3.386970882160786,122604.0,-0.0,3.386970882160786,122604.0,-0.0,0.0,0.0,0.0,False,False,False,False,True,"{""repair_order"": [15, 5, 1, 0, 4, 7, 14, 9, 3, 10, 12, 13, 11, 2, 6, 8], ""team_assignment"": [0, 1, 1, 1, 0, 2, 0, 0, 2, 0, 0, 1, 1, 0, 1, 2], ""dispatch_priority"": [[9, 16], [9, 27], [5, 19], [5, 15], [37, 35], [5, 21], [37, 20], [37, 26], [9, 28], [9, 8], [37, 33], [37, 25], [37, 23], [9, 26], [37, 15], [37, 3], [5, 31], [5, 30], [37, 13], [37, 36], [5, 23], [9, 18], [9, 24], [5, 4], [9, 25], [9, 1], [5, 25], [5, 24], [5, 18], [5, 12], [37, 21], [5, 3], [9, 11], [5, 7], [9, 23], [5, 11], [9, 21], [9, 2], [37, 27], [5, 32], [9, 20], [9, 19], [37, 32], [9, 17], [37, 18], [9, 29], [5, 28], [5, 8], [5, 20], [9, 10], [9, 33], [37, 29], [5, 22], [5, 34], [5, 1], [37, 31], [5, 27], [9, 3], [9, 22], [37, 14], [37, 24], [9, 32], [5, 16], [5, 33], [9, 15], [5, 13], [37, 30], [37, 10], [5, 36], [37, 22], [37, 7], [9, 14], [5, 38], [9, 31], [37, 1], [9, 35], [37, 28], [9, 34], [5, 26], [9, 36], [37, 17], [37, 38], [5, 2], [5, 10], [9, 12], [5, 14], [5, 6], [37, 19], [5, 17], [37, 2], [9, 30], [9, 6], [9, 13], [5, 35], [5, 29], [37, 8], [37, 4], [9, 4], [37, 6], [37, 11], [9, 38], [37, 12], [37, 16], [37, 34], [9, 7]]}"
