decision_id,period,damage_id,u,v,progress,allowed_vehicle_count,allowed_vehicle_types,threshold_sensitive_edge
random_10,3,4,13,14,0.0,0,,False
random_10,3,5,17,19,0.8888888888888888,4,1|2|3|4,False
random_10,3,6,17,22,1.0,4,1|2|3|4,False
random_10,3,7,18,25,0.0,0,,False
random_10,3,8,22,24,1.0,4,1|2|3|4,False
random_10,3,9,24,30,1.0,4,1|2|3|4,False
random_10,3,10,26,28,0.0,0,,False
random_10,3,11,26,34,0.14285714285714285,0,,False
random_10,3,12,28,29,0.0,0,,False
random_10,3,13,33,34,0.0,0,,False
random_10,3,14,34,35,0.0,0,,False
random_10,3,15,36,37,0.0,0,,False
random_10,4,0,1,17,0.4,1,1,True
random_10,4,1,4,5,1.0,4,1|2|3|4,False
random_10,4,2,11,12,1.0,4,1|2|3|4,False
random_10,4,3,11,18,1.0,4,1|2|3|4,False
random_10,4,4,13,14,0.0,0,,False
random_10,4,5,17,19,1.0,4,1|2|3|4,False
random_10,4,6,17,22,1.0,4,1|2|3|4,False
random_10,4,7,18,25,0.0,0,,False
random_10,4,8,22,24,1.0,4,1|2|3|4,False
random_10,4,9,24,30,1.0,4,1|2|3|4,False
random_10,4,10,26,28,0.0,0,,False
random_10,4,11,26,34,0.6,2,1|2,True
random_10,4,12,28,29,0.0,0,,False
random_10,4,13,33,34,0.0,0,,False
random_10,4,14,34,35,0.0,0,,False
random_10,4,15,36,37,1.0,4,1|2|3|4,False
random_10,5,0,1,17,0.9333333333333333,4,1|2|3|4,False
random_10,5,1,4,5,1.0,4,1|2|3|4,False
random_10,5,2,11,12,1.0,4,1|2|3|4,False
random_10,5,3,11,18,1.0,4,1|2|3|4,False
random_10,5,4,13,14,0.0,0,,False
random_10,5,5,17,19,1.0,4,1|2|3|4,False
random_10,5,6,17,22,1.0,4,1|2|3|4,False
random_10,5,7,18,25,1.0,4,1|2|3|4,False
random_10,5,8,22,24,1.0,4,1|2|3|4,False
random_10,5,9,24,30,1.0,4,1|2|3|4,False
random_10,5,10,26,28,0.0,0,,False
random_10,5,11,26,34,1.0,4,1|2|3|4,False
random_10,5,12,28,29,0.0,0,,False
random_10,5,13,33,34,0.0,0,,False
random_10,5,14,34,35,0.4666666666666667,1,1,True
random_10,5,15,36,37,1.0,4,1|2|3|4,False
random_10,6,0,1,17,1.0,4,1|2|3|4,False
random_10,6,1,4,5,1.0,4,1|2|3|4,False
random_10,6,2,11,12,1.0,4,1|2|3|4,False
random_10,6,3,11,18,1.0,4,1|2|3|4,False
random_10,6,4,13,14,0.0,0,,False
random_10,6,5,17,19,1.0,4,1|2|3|4,False
random_10,6,6,17,22,1.0,4,1|2|3|4,False
random_10,6,7,18,25,1.0,4,1|2|3|4,False
random_10,6,8,22,24,1.0,4,1|2|3|4,False
random_10,6,9,24,30,1.0,4,1|2|3|4,False
random_10,6,10,26,28,0.08333333333333333,0,,False
random_10,6,11,26,34,1.0,4,1|2|3|4,False
random_10,6,12,28,29,1.0,4,1|2|3|4,False
random_10,6,13,33,34,1.0,4,1|2|3|4,False
random_10,6,14,34,35,1.0,4,1|2|3|4,False
random_10,6,15,36,37,1.0,4,1|2|3|4,False
random_10,7,0,1,17,1.0,4,1|2|3|4,False
random_10,7,1,4,5,1.0,4,1|2|3|4,False
random_10,7,2,11,12,1.0,4,1|2|3|4,False
random_10,7,3,11,18,1.0,4,1|2|3|4,False
random_10,7,4,13,14,0.0,0,,False
random_10,7,5,17,19,1.0,4,1|2|3|4,False
random_10,7,6,17,22,1.0,4,1|2|3|4,False
random_10,7,7,18,25,1.0,4,1|2|3|4,False
random_10,7,8,22,24,1.0,4,1|2|3|4,False
random_10,7,9,24,30,1.0,4,1|2|3|4,False
random_10,7,10,26,28,0.75,3,1|2|3,True
random_10,7,11,26,34,1.0,4,1|2|3|4,False
random_10,7,12,28,29,1.0,4,1|2|3|4,False
random_10,7,13,33,34,1.0,4,1|2|3|4,False
random_10,7,14,34,35,1.0,4,1|2|3|4,False
random_10,7,15,36,37,1.0,4,1|2|3|4,False
random_10,8,0,1,17,1.0,4,1|2|3|4,False
random_10,8,1,4,5,1.0,4,1|2|3|4,False
random_10,8,2,11,12,1.0,4,1|2|3|4,False
random_10,8,3,11,18,1.0,4,1|2|3|4,False
random_10,8,4,13,14,0.4166666666666667,1,1,True
random_10,8,5,17,19,1.0,4,1|2|3|4,False
random_10,8,6,17,22,1.0,4,1|2|3|4,False
random_10,8,7,18,25,1.0,4,1|2|3|4,False
random_10,8,8,22,24,1.0,4,1|2|3|4,False
random_10,8,9,24,30,1.0,4,1|2|3|4,False
random_10,8,10,26,28,1.0,4,1|2|3|4,False
random_10,8,11,26,34,1.0,4,1|2|3|4,False
random_10,8,12,28,29,1.0,4,1|2|3|4,False
random_10,8,13,33,34,1.0,4,1|2|3|4,False
random_10,8,14,34,35,1.0,4,1|2|3|4,False
random_10,8,15,36,37,1.0,4,1|2|3|4,False
random_10,9,0,1,17,1.0,4,1|2|3|4,False
random_10,9,1,4,5,1.0,4,1|2|3|4,False
random_10,9,2,11,12,1.0,4,1|2|3|4,False
random_10,9,3,11,18,1.0,4,1|2|3|4,False
random_10,9,4,13,14,1.0,4,1|2|3|4,False
random_10,9,5,17,19,1.0,4,1|2|3|4,False
random_10,9,6,17,22,1.0,4,1|2|3|4,False
random_10,9,7,18,25,1.0,4,1|2|3|4,False
random_10,9,8,22,24,1.0,4,1|2|3|4,False
random_10,9,9,24,30,1.0,4,1|2|3|4,False
random_10,9,10,26,28,1.0,4,1|2|3|4,False
random_10,9,11,26,34,1.0,4,1|2|3|4,False
random_10,9,12,28,29,1.0,4,1|2|3|4,False
random_10,9,13,33,34,1.0,4,1|2|3|4,False
random_10,9,14,34,35,1.0,4,1|2|3|4,False
random_10,9,15,36,37,1.0,4,1|2|3|4,False
random_11,1,0,1,17,0.0,0,,False
random_11,1,1,4,5,0.0,0,,False
random_11,1,2,11,12,0.0,0,,False
random_11,1,3,11,18,0.0,0,,False
random_11,1,4,13,14,0.0,0,,False
random_11,1,5,17,19,0.0,0,,False
random_11,1,6,17,22,0.0,0,,False
random_11,1,7,18,25,0.0,0,,False
random_11,1,8,22,24,0.0,0,,False
random_11,1,9,24,30,0.0,0,,False
random_11,1,10,26,28,0.0,0,,False
random_11,1,11,26,34,0.0,0,,False
random_11,1,12,28,29,0.0,0,,False
random_11,1,13,33,34,0.0,0,,False
random_11,1,14,34,35,0.0,0,,False
random_11,1,15,36,37,0.0,0,,False
random_11,2,0,1,17,0.0,0,,False
random_11,2,1,4,5,0.0,0,,False
random_11,2,2,11,12,0.0,0,,False
random_11,2,3,11,18,0.0,0,,False
random_11,2,4,13,14,0.4166666666666667,1,1,True
random_11,2,5,17,19,0.4444444444444444,1,1,True
random_11,2,6,17,22,0.0,0,,False
random_11,2,7,18,25,0.0,0,,False
random_11,2,8,22,24,0.0,0,,False
random_11,2,9,24,30,0.0,0,,False
random_11,2,10,26,28,0.6666666666666666,2,1|2,True
random_11,2,11,26,34,0.0,0,,False
random_11,2,12,28,29,0.0,0,,False
random_11,2,13,33,34,1.0,4,1|2|3|4,False
random_11,2,14,34,35,0.0,0,,False
random_11,2,15,36,37,0.0,0,,False
random_11,3,0,1,17,0.0,0,,False
random_11,3,1,4,5,0.0,0,,False
random_11,3,2,11,12,0.8888888888888888,4,1|2|3|4,False
random_11,3,3,11,18,0.0,0,,False
random_11,3,4,13,14,1.0,4,1|2|3|4,False
random_11,3,5,17,19,0.8888888888888888,4,1|2|3|4,False
random_11,3,6,17,22,0.0,0,,False
random_11,3,7,18,25,0.0,0,,False
random_11,3,8,22,24,0.0,0,,False
random_11,3,9,24,30,0.0,0,,False
random_11,3,10,26,28,1.0,4,1|2|3|4,False
random_11,3,11,26,34,0.0,0,,False
random_11,3,12,28,29,0.0,0,,False
random_11,3,13,33,34,1.0,4,1|2|3|4,False
random_11,3,14,34,35,0.0,0,,False
random_11,3,15,36,37,0.0,0,,False
random_11,4,0,1,17,0.0,0,,False
random_11,4,1,4,5,1.0,4,1|2|3|4,False
random_11,4,2,11,12,1.0,4,1|2|3|4,False
random_11,4,3,11,18,0.8571428571428571,4,1|2|3|4,False
random_11,4,4,13,14,1.0,4,1|2|3|4,False
random_11,4,5,17,19,1.0,4,1|2|3|4,False
random_11,4,6,17,22,0.0,0,,False
random_11,4,7,18,25,0.0,0,,False
random_11,4,8,22,24,0.0,0,,False
random_11,4,9,24,30,0.0,0,,False
random_11,4,10,26,28,1.0,4,1|2|3|4,False
random_11,4,11,26,34,0.0,0,,False
random_11,4,12,28,29,0.0,0,,False
random_11,4,13,33,34,1.0,4,1|2|3|4,False
random_11,4,14,34,35,1.0,4,1|2|3|4,False
random_11,4,15,36,37,0.0,0,,False
random_11,5,0,1,17,0.0,0,,False
random_11,5,1,4,5,1.0,4,1|2|3|4,False
random_11,5,2,11,12,1.0,4,1|2|3|4,False
random_11,5,3,11,18,1.0,4,1|2|3|4,False
random_11,5,4,13,14,1.0,4,1|2|3|4,False
random_11,5,5,17,19,1.0,4,1|2|3|4,False
random_11,5,6,17,22,1.0,4,1|2|3|4,False
random_11,5,7,18,25,1.0,4,1|2|3|4,False
random_11,5,8,22,24,0.0,0,,False
random_11,5,9,24,30,0.6666666666666666,2,1|2,True
random_11,5,10,26,28,1.0,4,1|2|3|4,False
random_11,5,11,26,34,0.0,0,,False
random_11,5,12,28,29,0.0,0,,False
random_11,5,13,33,34,1.0,4,1|2|3|4,False
random_11,5,14,34,35,1.0,4,1|2|3|4,False
random_11,5,15,36,37,0.0,0,,False
random_11,6,0,1,17,0.0,0,,False
random_11,6,1,4,5,1.0,4,1|2|3|4,False
random_11,6,2,11,12,1.0,4,1|2|3|4,False
random_11,6,3,11,18,1.0,4,1|2|3|4,False
random_11,6,4,13,14,1.0,4,1|2|3|4,False
random_11,6,5,17,19,1.0,4,1|2|3|4,False
random_11,6,6,17,22,1.0,4,1|2|3|4,False
random_11,6,7,18,25,1.0,4,1|2|3|4,False
random_11,6,8,22,24,0.0,0,,False
random_11,6,9,24,30,1.0,4,1|2|3|4,False
random_11,6,10,26,28,1.0,4,1|2|3|4,False
random_11,6,11,26,34,0.37142857142857144,1,1,True
random_11,6,12,28,29,0.0,0,,False
random_11,6,13,33,34,1.0,4,1|2|3|4,False
random_11,6,14,34,35,1.0,4,1|2|3|4,False
random_11,6,15,36,37,0.0,0,,False
random_11,7,0,1,17,0.0,0,,False
random_11,7,1,4,5,1.0,4,1|2|3|4,False
random_11,7,2,11,12,1.0,4,1|2|3|4,False
random_11,7,3,11,18,1.0,4,1|2|3|4,False
random_11,7,4,13,14,1.0,4,1|2|3|4,False
random_11,7,5,17,19,1.0,4,1|2|3|4,False
random_11,7,6,17,22,1.0,4,1|2|3|4,False
random_11,7,7,18,25,1.0,4,1|2|3|4,False
random_11,7,8,22,24,0.0,0,,False
random_11,7,9,24,30,1.0,4,1|2|3|4,False
random_11,7,10,26,28,1.0,4,1|2|3|4,False
random_11,7,11,26,34,0.8285714285714286,4,1|2|3|4,False
random_11,7,12,28,29,0.0,0,,False
random_11,7,13,33,34,1.0,4,1|2|3|4,False
random_11,7,14,34,35,1.0,4,1|2|3|4,False
random_11,7,15,36,37,0.0,0,,False
random_11,8,0,1,17,0.0,0,,False
random_11,8,1,4,5,1.0,4,1|2|3|4,False
random_11,8,2,11,12,1.0,4,1|2|3|4,False
random_11,8,3,11,18,1.0,4,1|2|3|4,False
random_11,8,4,13,14,1.0,4,1|2|3|4,False
random_11,8,5,17,19,1.0,4,1|2|3|4,False
random_11,8,6,17,22,1.0,4,1|2|3|4,False
random_11,8,7,18,25,1.0,4,1|2|3|4,False
random_11,8,8,22,24,0.0,0,,False
random_11,8,9,24,30,1.0,4,1|2|3|4,False
random_11,8,10,26,28,1.0,4,1|2|3|4,False
random_11,8,11,26,34,1.0,4,1|2|3|4,False
random_11,8,12,28,29,0.8333333333333334,4,1|2|3|4,False
random_11,8,13,33,34,1.0,4,1|2|3|4,False
random_11,8,14,34,35,1.0,4,1|2|3|4,False
random_11,8,15,36,37,0.0,0,,False
random_11,9,0,1,17,0.4666666666666667,1,1,True
random_11,9,1,4,5,1.0,4,1|2|3|4,False
random_11,9,2,11,12,1.0,4,1|2|3|4,False
random_11,9,3,11,18,1.0,4,1|2|3|4,False
random_11,9,4,13,14,1.0,4,1|2|3|4,False
random_11,9,5,17,19,1.0,4,1|2|3|4,False
random_11,9,6,17,22,1.0,4,1|2|3|4,False
random_11,9,7,18,25,1.0,4,1|2|3|4,False
random_11,9,8,22,24,0.0,0,,False
random_11,9,9,24,30,1.0,4,1|2|3|4,False
random_11,9,10,26,28,1.0,4,1|2|3|4,False
random_11,9,11,26,34,1.0,4,1|2|3|4,False
random_11,9,12,28,29,1.0,4,1|2|3|4,False
random_11,9,13,33,34,1.0,4,1|2|3|4,False
random_11,9,14,34,35,1.0,4,1|2|3|4,False
random_11,9,15,36,37,0.0,0,,False
random_12,1,0,1,17,0.0,0,,False
random_12,1,1,4,5,0.0,0,,False
random_12,1,2,11,12,0.0,0,,False
random_12,1,3,11,18,0.0,0,,False
random_12,1,4,13,14,0.0,0,,False
random_12,1,5,17,19,0.0,0,,False
random_12,1,6,17,22,0.0,0,,False
random_12,1,7,18,25,0.0,0,,False
random_12,1,8,22,24,0.0,0,,False
random_12,1,9,24,30,0.0,0,,False
random_12,1,10,26,28,0.0,0,,False
random_12,1,11,26,34,0.0,0,,False
random_12,1,12,28,29,0.0,0,,False
random_12,1,13,33,34,0.0,0,,False
random_12,1,14,34,35,0.0,0,,False
random_12,1,15,36,37,0.0,0,,False
random_12,2,0,1,17,0.0,0,,False
random_12,2,1,4,5,0.0,0,,False
random_12,2,2,11,12,0.0,0,,False
random_12,2,3,11,18,0.0,0,,False
random_12,2,4,13,14,0.6666666666666666,2,1|2,True
random_12,2,5,17,19,0.0,0,,False
random_12,2,6,17,22,0.0,0,,False
random_12,2,7,18,25,0.0,0,,False
random_12,2,8,22,24,0.18518518518518517,0,,False
random_12,2,9,24,30,0.0,0,,False
random_12,2,10,26,28,0.0,0,,False
random_12,2,11,26,34,0.2857142857142857,0,,False
random_12,2,12,28,29,0.0,0,,False
random_12,2,13,33,34,1.0,4,1|2|3|4,False
random_12,2,14,34,35,0.0,0,,False
random_12,2,15,36,37,1.0,4,1|2|3|4,False
random_12,3,0,1,17,0.0,0,,False
random_12,3,1,4,5,0.0,0,,False
random_12,3,2,11,12,0.8888888888888888,4,1|2|3|4,False
random_12,3,3,11,18,0.0,0,,False
random_12,3,4,13,14,1.0,4,1|2|3|4,False
random_12,3,5,17,19,0.0,0,,False
random_12,3,6,17,22,0.0,0,,False
random_12,3,7,18,25,0.0,0,,False
random_12,3,8,22,24,0.7777777777777778,3,1|2|3,True
random_12,3,9,24,30,0.0,0,,False
random_12,3,10,26,28,0.0,0,,False
random_12,3,11,26,34,0.7428571428571429,3,1|2|3,True
random_12,3,12,28,29,0.0,0,,False
random_12,3,13,33,34,1.0,4,1|2|3|4,False
random_12,3,14,34,35,0.0,0,,False
random_12,3,15,36,37,1.0,4,1|2|3|4,False
random_12,4,0,1,17,0.0,0,,False
random_12,4,1,4,5,0.0,0,,False
random_12,4,2,11,12,1.0,4,1|2|3|4,False
random_12,4,3,11,18,0.0,0,,False
random_12,4,4,13,14,1.0,4,1|2|3|4,False
random_12,4,5,17,19,0.2777777777777778,0,,False
random_12,4,6,17,22,0.0,0,,False
random_12,4,7,18,25,0.0,0,,False
random_12,4,8,22,24,1.0,4,1|2|3|4,False
random_12,4,9,24,30,0.0,0,,False
random_12,4,10,26,28,0.0,0,,False
random_12,4,11,26,34,1.0,4,1|2|3|4,False
random_12,4,12,28,29,0.0,0,,False
random_12,4,13,33,34,1.0,4,1|2|3|4,False
random_12,4,14,34,35,1.0,4,1|2|3|4,False
random_12,4,15,36,37,1.0,4,1|2|3|4,False
random_12,5,0,1,17,0.0,0,,False
random_12,5,1,4,5,0.0,0,,False
random_12,5,2,11,12,1.0,4,1|2|3|4,False
random_12,5,3,11,18,1.0,4,1|2|3|4,False
random_12,5,4,13,14,1.0,4,1|2|3|4,False
random_12,5,5,17,19,0.7222222222222222,3,1|2|3,True
random_12,5,6,17,22,1.0,4,1|2|3|4,False
random_12,5,7,18,25,0.3333333333333333,1,1,True
random_12,5,8,22,24,1.0,4,1|2|3|4,False
random_12,5,9,24,30,0.0,0,,False
random_12,5,10,26,28,0.0,0,,False
random_12,5,11,26,34,1.0,4,1|2|3|4,False
random_12,5,12,28,29,0.0,0,,False
random_12,5,13,33,34,1.0,4,1|2|3|4,False
random_12,5,14,34,35,1.0,4,1|2|3|4,False
random_12,5,15,36,37,1.0,4,1|2|3|4,False
random_12,6,0,1,17,0.2,0,,False
random_12,6,1,4,5,0.0,0,,False
random_12,6,2,11,12,1.0,4,1|2|3|4,False
random_12,6,3,11,18,1.0,4,1|2|3|4,False
random_12,6,4,13,14,1.0,4,1|2|3|4,False
random_12,6,5,17,19,1.0,4,1|2|3|4,False
random_12,6,6,17,22,1.0,4,1|2|3|4,False
random_12,6,7,18,25,1.0,4,1|2|3|4,False
random_12,6,8,22,24,1.0,4,1|2|3|4,False
random_12,6,9,24,30,0.0,0,,False
random_12,6,10,26,28,0.0,0,,False
random_12,6,11,26,34,1.0,4,1|2|3|4,False
random_12,6,12,28,29,0.8333333333333334,4,1|2|3|4,False
random_12,6,13,33,34,1.0,4,1|2|3|4,False
random_12,6,14,34,35,1.0,4,1|2|3|4,False
random_12,6,15,36,37,1.0,4,1|2|3|4,False
random_12,7,0,1,17,0.7333333333333333,3,1|2|3,True
random_12,7,1,4,5,0.0,0,,False
random_12,7,2,11,12,1.0,4,1|2|3|4,False
random_12,7,3,11,18,1.0,4,1|2|3|4,False
random_12,7,4,13,14,1.0,4,1|2|3|4,False
random_12,7,5,17,19,1.0,4,1|2|3|4,False
random_12,7,6,17,22,1.0,4,1|2|3|4,False
random_12,7,7,18,25,1.0,4,1|2|3|4,False
random_12,7,8,22,24,1.0,4,1|2|3|4,False
random_12,7,9,24,30,0.0,0,,False
random_12,7,10,26,28,0.5833333333333334,2,1|2,True
random_12,7,11,26,34,1.0,4,1|2|3|4,False
random_12,7,12,28,29,1.0,4,1|2|3|4,False
random_12,7,13,33,34,1.0,4,1|2|3|4,False
random_12,7,14,34,35,1.0,4,1|2|3|4,False
random_12,7,15,36,37,1.0,4,1|2|3|4,False
random_12,8,0,1,17,1.0,4,1|2|3|4,False
random_12,8,1,4,5,0.0,0,,False
random_12,8,2,11,12,1.0,4,1|2|3|4,False
random_12,8,3,11,18,1.0,4,1|2|3|4,False
random_12,8,4,13,14,1.0,4,1|2|3|4,False
random_12,8,5,17,19,1.0,4,1|2|3|4,False
random_12,8,6,17,22,1.0,4,1|2|3|4,False
random_12,8,7,18,25,1.0,4,1|2|3|4,False
random_12,8,8,22,24,1.0,4,1|2|3|4,False
random_12,8,9,24,30,0.8888888888888888,4,1|2|3|4,False
random_12,8,10,26,28,1.0,4,1|2|3|4,False
random_12,8,11,26,34,1.0,4,1|2|3|4,False
random_12,8,12,28,29,1.0,4,1|2|3|4,False
random_12,8,13,33,34,1.0,4,1|2|3|4,False
random_12,8,14,34,35,1.0,4,1|2|3|4,False
random_12,8,15,36,37,1.0,4,1|2|3|4,False
random_12,9,0,1,17,1.0,4,1|2|3|4,False
random_12,9,1,4,5,1.0,4,1|2|3|4,False
random_12,9,2,11,12,1.0,4,1|2|3|4,False
random_12,9,3,11,18,1.0,4,1|2|3|4,False
random_12,9,4,13,14,1.0,4,1|2|3|4,False
random_12,9,5,17,19,1.0,4,1|2|3|4,False
random_12,9,6,17,22,1.0,4,1|2|3|4,False
random_12,9,7,18,25,1.0,4,1|2|3|4,False
random_12,9,8,22,24,1.0,4,1|2|3|4,False
random_12,9,9,24,30,1.0,4,1|2|3|4,False
random_12,9,10,26,28,1.0,4,1|2|3|4,False
random_12,9,11,26,34,1.0,4,1|2|3|4,False
random_12,9,12,28,29,1.0,4,1|2|3|4,False
random_12,9,13,33,34,1.0,4,1|2|3|4,False
random_12,9,14,34,35,1.0,4,1|2|3|4,False
random_12,9,15,36,37,1.0,4,1|2|3|4,False
random_13,1,0,1,17,0.0,0,,False
random_13,1,1,4,5,0.0,0,,False
random_13,1,2,11,12,0.0,0,,False
random_13,1,3,11,18,0.0,0,,False
random_13,1,4,13,14,0.0,0,,False
random_13,1,5,17,19,0.0,0,,False
random_13,1,6,17,22,0.0,0,,False
random_13,1,7,18,25,0.0,0,,False
random_13,1,8,22,24,0.0,0,,False
random_13,1,9,24,30,0.0,0,,False
random_13,1,10,26,28,0.0,0,,False
random_13,1,11,26,34,0.0,0,,False
random_13,1,12,28,29,0.0,0,,False
random_13,1,13,33,34,0.0,0,,False
random_13,1,14,34,35,0.0,0,,False
random_13,1,15,36,37,0.0,0,,False
random_13,2,0,1,17,0.3333333333333333,1,1,True
random_13,2,1,4,5,1.0,4,1|2|3|4,False
random_13,2,2,11,12,0.0,0,,False
random_13,2,3,11,18,0.0,0,,False
random_13,2,4,13,14,0.0,0,,False
random_13,2,5,17,19,0.2777777777777778,0,,False
random_13,2,6,17,22,1.0,4,1|2|3|4,False
random_13,2,7,18,25,0.0,0,,False
random_13,2,8,22,24,0.037037037037037035,0,,False
random_13,2,9,24,30,1.0,4,1|2|3|4,False
random_13,2,10,26,28,0.0,0,,False
random_13,2,11,26,34,0.0,0,,False
random_13,2,12,28,29,0.0,0,,False
random_13,2,13,33,34,1.0,4,1|2|3|4,False
random_13,2,14,34,35,0.0,0,,False
random_13,2,15,36,37,0.0,0,,False
random_13,3,0,1,17,0.8666666666666667,4,1|2|3|4,False
random_13,3,1,4,5,1.0,4,1|2|3|4,False
random_13,3,2,11,12,0.0,0,,False
random_13,3,3,11,18,0.0,0,,False
random_13,3,4,13,14,0.0,0,,False
random_13,3,5,17,19,0.7222222222222222,3,1|2|3,True
random_13,3,6,17,22,1.0,4,1|2|3|4,False
random_13,3,7,18,25,0.0,0,,False
random_13,3,8,22,24,0.6296296296296297,2,1|2,True
random_13,3,9,24,30,1.0,4,1|2|3|4,False
random_13,3,10,26,28,0.0,0,,False
random_13,3,11,26,34,0.0,0,,False
random_13,3,12,28,29,0.0,0,,False
random_13,3,13,33,34,1.0,4,1|2|3|4,False
random_13,3,14,34,35,0.0,0,,False
random_13,3,15,36,37,0.0,0,,False
random_13,4,0,1,17,1.0,4,1|2|3|4,False
random_13,4,1,4,5,1.0,4,1|2|3|4,False
random_13,4,2,11,12,0.0,0,,False
random_13,4,3,11,18,1.0,4,1|2|3|4,False
random_13,4,4,13,14,0.0,0,,False
random_13,4,5,17,19,1.0,4,1|2|3|4,False
random_13,4,6,17,22,1.0,4,1|2|3|4,False
random_13,4,7,18,25,0.6666666666666666,2,1|2,True
random_13,4,8,22,24,1.0,4,1|2|3|4,False
random_13,4,9,24,30,1.0,4,1|2|3|4,False
random_13,4,10,26,28,0.20833333333333334,0,,False
random_13,4,11,26,34,0.17142857142857143,0,,False
random_13,4,12,28,29,0.0,0,,False
random_13,4,13,33,34,1.0,4,1|2|3|4,False
random_13,4,14,34,35,0.0,0,,False
random_13,4,15,36,37,0.0,0,,False
random_13,5,0,1,17,1.0,4,1|2|3|4,False
random_13,5,1,4,5,1.0,4,1|2|3|4,False
random_13,5,2,11,12,0.0,0,,False
random_13,5,3,11,18,1.0,4,1|2|3|4,False
random_13,5,4,13,14,0.08333333333333333,0,,False
random_13,5,5,17,19,1.0,4,1|2|3|4,False
random_13,5,6,17,22,1.0,4,1|2|3|4,False
random_13,5,7,18,25,1.0,4,1|2|3|4,False
random_13,5,8,22,24,1.0,4,1|2|3|4,False
random_13,5,9,24,30,1.0,4,1|2|3|4,False
random_13,5,10,26,28,0.875,4,1|2|3|4,False
random_13,5,11,26,34,0.6285714285714286,2,1|2,True
random_13,5,12,28,29,0.0,0,,False
random_13,5,13,33,34,1.0,4,1|2|3|4,False
random_13,5,14,34,35,0.0,0,,False
random_13,5,15,36,37,1.0,4,1|2|3|4,False
random_13,6,0,1,17,1.0,4,1|2|3|4,False
random_13,6,1,4,5,1.0,4,1|2|3|4,False
random_13,6,2,11,12,0.0,0,,False
random_13,6,3,11,18,1.0,4,1|2|3|4,False
random_13,6,4,13,14,0.75,3,1|2|3,True
random_13,6,5,17,19,1.0,4,1|2|3|4,False
random_13,6,6,17,22,1.0,4,1|2|3|4,False
random_13,6,7,18,25,1.0,4,1|2|3|4,False
random_13,6,8,22,24,1.0,4,1|2|3|4,False
random_13,6,9,24,30,1.0,4,1|2|3|4,False
random_13,6,10,26,28,1.0,4,1|2|3|4,False
random_13,6,11,26,34,1.0,4,1|2|3|4,False
random_13,6,12,28,29,0.0,0,,False
random_13,6,13,33,34,1.0,4,1|2|3|4,False
random_13,6,14,34,35,0.8666666666666667,4,1|2|3|4,False
random_13,6,15,36,37,1.0,4,1|2|3|4,False
random_13,7,0,1,17,1.0,4,1|2|3|4,False
random_13,7,1,4,5,1.0,4,1|2|3|4,False
random_13,7,2,11,12,0.2222222222222222,0,,False
random_13,7,3,11,18,1.0,4,1|2|3|4,False
random_13,7,4,13,14,1.0,4,1|2|3|4,False
random_13,7,5,17,19,1.0,4,1|2|3|4,False
random_13,7,6,17,22,1.0,4,1|2|3|4,False
random_13,7,7,18,25,1.0,4,1|2|3|4,False
random_13,7,8,22,24,1.0,4,1|2|3|4,False
random_13,7,9,24,30,1.0,4,1|2|3|4,False
random_13,7,10,26,28,1.0,4,1|2|3|4,False
random_13,7,11,26,34,1.0,4,1|2|3|4,False
random_13,7,12,28,29,1.0,4,1|2|3|4,False
random_13,7,13,33,34,1.0,4,1|2|3|4,False
random_13,7,14,34,35,1.0,4,1|2|3|4,False
random_13,7,15,36,37,1.0,4,1|2|3|4,False
random_13,8,0,1,17,1.0,4,1|2|3|4,False
random_13,8,1,4,5,1.0,4,1|2|3|4,False
random_13,8,2,11,12,1.0,4,1|2|3|4,False
random_13,8,3,11,18,1.0,4,1|2|3|4,False
random_13,8,4,13,14,1.0,4,1|2|3|4,False
random_13,8,5,17,19,1.0,4,1|2|3|4,False
random_13,8,6,17,22,1.0,4,1|2|3|4,False
random_13,8,7,18,25,1.0,4,1|2|3|4,False
random_13,8,8,22,24,1.0,4,1|2|3|4,False
random_13,8,9,24,30,1.0,4,1|2|3|4,False
random_13,8,10,26,28,1.0,4,1|2|3|4,False
random_13,8,11,26,34,1.0,4,1|2|3|4,False
random_13,8,12,28,29,1.0,4,1|2|3|4,False
random_13,8,13,33,34,1.0,4,1|2|3|4,False
random_13,8,14,34,35,1.0,4,1|2|3|4,False
random_13,8,15,36,37,1.0,4,1|2|3|4,False
random_13,9,0,1,17,1.0,4,1|2|3|4,False
random_13,9,1,4,5,1.0,4,1|2|3|4,False
random_13,9,2,11,12,1.0,4,1|2|3|4,False
random_13,9,3,11,18,1.0,4,1|2|3|4,False
random_13,9,4,13,14,1.0,4,1|2|3|4,False
random_13,9,5,17,19,1.0,4,1|2|3|4,False
random_13,9,6,17,22,1.0,4,1|2|3|4,False
random_13,9,7,18,25,1.0,4,1|2|3|4,False
random_13,9,8,22,24,1.0,4,1|2|3|4,False
random_13,9,9,24,30,1.0,4,1|2|3|4,False
random_13,9,10,26,28,1.0,4,1|2|3|4,False
random_13,9,11,26,34,1.0,4,1|2|3|4,False
random_13,9,12,28,29,1.0,4,1|2|3|4,False
random_13,9,13,33,34,1.0,4,1|2|3|4,False
random_13,9,14,34,35,1.0,4,1|2|3|4,False
random_13,9,15,36,37,1.0,4,1|2|3|4,False
random_14,1,0,1,17,0.0,0,,False
random_14,1,1,4,5,0.0,0,,False
random_14,1,2,11,12,0.0,0,,False
random_14,1,3,11,18,0.0,0,,False
